A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
0.9317631648033592,8.729394051388283,204.77477577421888,2.9910688190051733,0.7198942581402541,7.140762746846274,-4.827033466680106,-0.0789009473210332,-0.0165181852096686,0.9291857807113302,0.927525215335071,2.9818826949120085,141.15051694704292,237.1429912107905,1
1.0053690631297991,82.503659113398,26.10629489047744,1.953327547845075,8.064668218307506,8.256808471097909,-3.29707194091889,1.0089726691985093,-0.028959911743006,0.8505485489559059,-0.0450802634117127,1.994937275807848,71.49126930059624,-8.185119532350946,0
1.0270081319320756,66.71803017572587,162.12779505582228,1.992712007334947,8.491070109828872,3.982494779672945,48.07467383118379,1.0924236083248977,1.0042545555126088,1.0589792987645563,-0.0046826402872904,2.0818006210819684,27.99539800805515,84.10951199446893,1
0.9935589229782372,23.695807959328576,115.1056167079865,1.948974661215587,3.913071601075504,4.037569934272357,11.443723973553126,1.0714968434303156,0.0449497094561709,1.116966906096506,0.0893940876335003,1.9552435189539856,23.964368915947134,3.661157903267792,1
0.9446963806902688,167.19146655505668,5.67137006562804,1.076026546898905,8.197277232380298,7.818416857931092,68.35724944979489,1.068663473837388,1.055735795139537,2.0113486028608225,0.9779519847456248,2.033590095201547,134.41909984115262,227.84780101540824,1
0.9849744060243076,185.84587764696488,16.394514554132883,1.0301498518911854,13.20343696391676,3.952085631983392,0.9416547635550644,-0.0521396202816779,-0.0293447061079322,1.0079219125072227,-0.039175167486059,2.0028682320804707,58.54762924497027,-11.06583574012793,0
0.0348535931843962,77.41863482436176,40.5344850942198,2.0264069088799133,9.347798365772707,4.182218205589599,24.779994932569814,0.0065907658745161,0.0260652035747474,1.122462126130178,1.026971995436936,2.006091351503204,56.88664363600455,-10.82042021928762,0
0.9610004699086876,206.3313873350103,116.40077400857258,1.994884737079639,2.672499207514379,4.901999913325782,85.72913662427274,-0.0186556051198066,0.0240089791455082,1.2107838409338187,0.0442918474911525,2.04250698057764,77.59257506004997,122.21346770888869,0
-0.025222908506625,126.71999972528944,60.9421446495444,2.020271387001524,1.2084528336524514,1.1338174417392477,-4.30370911109442,0.0229864739595596,-0.0503012451805687,0.7621877807265913,0.107714518978374,1.992437698225772,107.586558867957,10.372630935766397,0
1.028434204108934,107.55689005606727,37.28013795306311,1.9960937285676603,4.0122366954751865,4.342743900293217,15.887988713599547,-0.0004083504946227,0.9775618448484178,3.5898766581525074,1.039879278505317,2.0094231442410275,58.51562822602104,6.409521961437946,0
-0.0222883934623266,310.0664967012633,116.92555845787015,2.034430727036642,3.054740814900705,5.256437446576706,65.92828979504493,0.0233555840435876,0.0250272033763951,1.6053690108363887,0.9149701355874224,1.9863120916247656,24.9130790425258,12.229755617531694,0
0.999330396276707,247.04498636725708,115.28612998458692,1.9429120726439173,11.727644523436837,3.8796251721144106,-0.0635864006072068,0.996713374109779,1.0033235914879328,1.8441089489655709,-0.0008686098025955,1.99881271388237,69.80620961753033,76.87465662667525,1
-0.0101437230387627,71.57554800501406,164.09335213689414,1.023806211719865,13.785423575079644,8.123508192863161,21.60537627210641,0.9969571248737612,0.9781638841058252,5.061093491760921,0.0274153160656997,2.061564590905858,5.33230004865505,104.0898205442374,1
0.9992772933488964,43.57131237718252,5.0890292944897055,1.99381278306432,7.706165317490587,4.119417823540806,0.767716126987871,0.0244191976400217,-0.0224534064666346,0.5125441826245707,0.0864466651647689,3.046181267786362,69.07572748242677,-1.8171480300182448,0
-0.0622290016621092,47.1007171568146,46.58824438236268,1.920587582122332,10.60058944671566,4.300359829653237,48.017795423725225,1.0109820389337705,0.9745962551324698,5.2781414839351966,0.0466400047579977,1.9351389345225496,74.44147744195588,193.6032646603124,1
0.9548827039652024,113.06008347573314,92.59978259326417,1.9868491819258816,13.616263789138952,3.856775919467775,84.05124913920102,0.9479940559804974,1.0036004602069837,2.4769675397600115,1.0563676563856017,1.9874512483368747,40.55980019113173,4.059543923304901,1
0.9681294235881776,52.5172102231071,28.851524159199837,1.0789205070694732,8.08548055985324,7.67875494840351,8.518102539336862,0.0272538298873616,-0.0061903480266701,0.5108205723983708,0.0875916352101113,1.9680536460745344,101.0472655219972,79.45321409417245,0
1.0067813719865604,144.20621944675992,53.62984542578069,1.9299223126530611,8.519244640760554,7.845836460721952,83.724896914396,0.96896459913708,-0.0309450371899293,1.489069197063579,0.0495183556352678,2.006230689681243,95.51017764511424,74.90388473780426,1
-0.0496300001350076,28.08337740383061,133.84844145054907,1.9959490565552795,5.3530514045398725,3.7079300934741743,27.72969755366578,0.9356981331895264,0.9457396992783468,3.740549506430307,0.1447392873653489,1.9650174362876087,24.30175612921401,126.48113985447624,1
1.0086191974091765,230.54047829103436,121.63478438996393,2.0570611835188504,6.867495511672429,7.852570881284421,77.18056856668579,0.9421072041042078,1.0239203455572072,12.844433697320362,0.966529432547298,2.014889763122373,22.72555651804848,6.597109300363151,1
0.917084686955736,300.9647604633801,97.68844448690255,2.1039054539186104,6.488572759308537,4.290303119673453,4.25460940708912,1.0402616433255985,-0.081519017896434,1.5918554425191864,1.0391866581585598,1.9988381601716283,82.97504893793196,-4.56073790808049,1
1.0935926425684177,142.65390385563532,193.9970262387094,1.981131610817026,1.854773721822526,3.5761039883211683,4.93529892330001,0.0422286691431998,-0.0779492183290613,0.7333505657230903,-0.0576684104911301,1.9711749559552665,1.246639788859568,77.85841250345003,0
