A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
0.3035535428718636,7.671759315988963,138.04334639865658,0.6781909225094895,12.314293867714358,8.596312519922492,-3.809028776615051,0.1149079286217161,0.1253352734789868,4.726962241056666,0.8804494553375306,1.6913108483925945,85.45176764279134,11.143943672727474,0
0.9878194772963532,33.842201444374936,-40.74072985559205,1.3422619395454616,6.386671478207109,4.451516154074883,32.72952184104069,0.5493757798017384,0.5436980037066942,-1.8164641809051492,-0.1228564126280897,2.10039828112922,179.73421987466892,210.2625211026635,0
1.1306447788413094,0.1043538273160322,35.07852375216751,2.638254480637826,10.584676005966694,8.145460138850389,39.644513505196,-0.3507832431980296,1.4424148313268486,0.6206444947817951,1.0987994728760089,1.6573387950422689,-12.88241946799485,139.1849950978708,0
0.091094452073951,84.90911326200603,38.8419850521998,2.1278406872240456,4.009566723107212,4.928942528102456,-17.95482626212705,-0.5042615360737057,0.9797719061620548,2.2369978919345934,0.7581318863310827,2.173700214181857,42.67228662956367,-15.69294571792205,0
-0.0798956479329502,-3.645531428250649,-5.583589537675692,2.792597878403225,2.432260847193164,0.3536429337512823,12.82908493490637,-0.3534234339603084,1.5210178909572774,0.1344354562809253,0.1747592084493106,2.2228079957356206,65.42098767357685,63.803765676687874,0
0.5295198721567135,190.2695376094514,33.03710730535098,2.0829186433305944,6.725764033940512,6.152867804695536,-16.65165905176586,0.9769847146987932,-0.1952725043441906,-0.9113630243316884,1.1495306370565117,1.2252118879918323,95.91911604814442,40.69735735115357,0
0.921356730047166,163.66650672090418,88.11996785151028,2.010890686312061,15.93411570753895,4.112778237549642,122.31886245272688,1.3940207719037474,0.9589406652951088,2.4411054510536823,-0.9940827492071208,1.9317553220042856,92.31416214097491,19.249443977521885,1
1.1022571571400612,147.49921828646933,56.610727617968735,1.2332089059405624,6.84354729918676,3.643737877243248,63.914536350004525,-0.4781987765046365,-0.279093191218249,-0.7553311595979011,0.6080021434797185,2.0919518145210625,145.62919730420447,-45.17465356661216,0
1.2039312531879496,38.14823782697401,-56.80968051868111,1.6745968650356982,10.842714971414887,4.089029713847592,97.78697653102418,1.2037417953479963,1.0282343266463978,3.908590466756791,1.3850964352345188,1.8766565794260408,-3.528600959127054,66.61160978436536,1
0.4643497817362367,43.322928614213495,49.87891754383393,2.599975459013288,0.7006222637935782,-1.4155461665368767,-9.06096602206584,0.5085335513956623,1.130234704509618,0.6327130929060507,0.7610138256235933,1.8830128399058208,80.66008638992716,119.0468001348004,0
0.488631877236005,119.38112123383176,228.25724733648465,1.97515436110982,9.044067197348614,3.3387441415114125,-17.492561881582347,0.3588624423167858,1.1341916701922783,4.383840627552528,0.5238796364312595,1.779519476048256,-16.820353497103355,225.030854938412,0
0.9225343892960016,115.88706304600342,12.315376855771618,0.6076533431526325,11.617175332541734,2.017438022585221,-3.0877566967516543,0.3656468534660635,-0.0104531607700136,-1.7638911630988297,-0.4703658793855748,1.9519261394818364,61.56178890509246,11.435928437404662,0
1.3154506052411843,3.304054645399276,220.0829653441262,1.921089034622684,0.6697519189981529,4.27468511804339,67.84727700929943,1.5378834829206505,1.1179590417944385,10.58037804722366,0.3141108502561178,2.228429310362036,42.29611467415916,206.17921562901185,1
-0.2852703313449212,68.50870681450975,67.13291759837253,0.943370442437379,1.8290685448478576,-3.750416215678749,62.27391665553401,0.1980297309123372,-0.2062949007521017,6.439117787837132,-0.1211705477587309,2.027698872779891,-14.72493273600304,85.00320074156268,0
0.6362669526583139,95.12239032470184,95.7355134975945,1.6350881887199178,6.640143885077161,4.469238606186542,32.95196986438532,1.01196065808711,1.241099982441217,7.054638455049831,-0.1081492439109954,1.7817393086854951,71.45646012117942,193.93236501798984,1
1.1948098392899904,101.9524999574154,221.41340191436427,2.3032474820637594,6.469878363657827,2.601006776592909,-27.775754201135605,1.5150737133494858,-0.269485486094622,5.177270390677029,0.1831248091960692,2.068955480663387,35.09376523853237,34.59498399297907,0
1.0101099641257296,313.3546734222214,226.9335710380497,1.195942561919778,8.02009050802375,6.176036340771173,2.341123727975905,0.8672107537721814,0.7392699188468443,2.476118178931875,0.8862124379738852,2.2983694273926543,128.31398912813904,-16.08239079539667,1
0.6718617719106786,116.58012520103004,78.24902877503348,2.123630694426531,4.772784522300174,4.9819049428896,48.39777150494147,1.0164239777455717,-0.3004622235183354,-1.7638455512476856,1.35780542710919,1.6841279887182163,103.36292979729008,-7.4003188225483,0
