A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
1.0,165.0,28.0,2.0,14.0,4.0,33.0,1.0,1.0,9.0,1.0,2.0,103.0,203.0,1
0.0,93.0,95.0,2.0,9.0,4.0,26.0,0.0,0.0,1.0,1.0,2.0,117.0,7.0,0
1.0,115.0,55.0,2.0,2.0,4.0,20.0,0.0,0.0,1.0,1.0,2.0,24.0,1.0,0
1.0,163.0,2.0,1.0,2.0,4.0,78.0,0.0,0.0,1.0,1.0,2.0,146.0,1.0,0
1.0,140.0,40.0,2.0,8.0,8.0,7.0,0.0,1.0,3.0,1.0,2.0,131.0,52.0,0
-1.5027843571428097,64.2771329482223,90.8587301691696,2.1245055165469653,12.078544126053348,5.198896609639282,46.065140616470245,0.5188786820067748,0.4276736148859676,3.2977644634970336,0.458026139138986,1.9289976710892616,58.79769156012933,55.14188263961238,1
0.0,24.0,151.0,1.0,11.0,8.0,5.0,0.0,0.0,1.0,0.0,2.0,111.0,1.0,0
1.0,286.0,211.0,2.0,9.0,4.0,43.0,1.0,1.0,4.0,0.0,2.0,38.0,15.0,1
1.0,145.0,56.0,1.0,14.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,40.0,2.0,0
0.0,335.0,102.0,2.0,6.0,4.0,76.0,1.0,1.0,5.0,0.0,2.0,1.0,49.0,1
1.462743368735279,-108.60879519769632,63.56794307712359,1.5499085200689262,7.410789471304053,4.683646893399975,37.20469704464717,0.54142100405492,0.432194138879556,3.295523452740609,0.4621733473690523,1.9284568220905127,58.81362500099293,55.14690407835385,0
1.3796568700317478,-60.96359776472784,113.74669580081488,1.319525523758427,4.667618979664782,5.67422023586603,34.973365704717715,0.4396743556821186,0.4307709214551107,3.380509323989612,0.4563831900031571,1.9287671170209504,58.796204370163366,55.124279845473175,0
1.0,72.0,67.0,1.0,8.0,8.0,60.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1
0.0,122.0,193.0,2.0,14.0,8.0,67.0,1.0,1.0,2.0,0.0,2.0,38.0,12.0,1
1.0,115.0,95.0,1.0,8.0,5.0,58.0,0.0,0.0,1.0,0.0,2.0,69.0,160.0,0
0.0,180.0,49.0,2.0,2.0,4.0,15.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0
-0.9487458517128684,-45.763848989001104,145.3418739687497,2.3292166584588374,7.8986431727106705,4.408576971465908,3.2923383194721936,0.4114054544316543,0.3831896145190138,3.2115766063692543,0.4525392477868602,1.929024852750066,58.85232783289212,55.15478886208823,1
0.0,21.0,18.0,2.0,8.0,4.0,43.0,0.0,1.0,2.0,1.0,2.0,24.0,6.0,0
0.0,186.0,26.0,2.0,4.0,5.0,26.0,1.0,1.0,4.0,1.0,2.0,75.0,1.0,0
0.0,3.0,13.0,2.0,8.0,4.0,26.0,0.0,0.0,1.0,0.0,2.0,38.0,19.0,0
1.0,65.0,28.0,2.0,8.0,8.0,51.0,0.0,0.0,1.0,1.0,2.0,40.0,1.0,1
1.0,190.0,70.0,2.0,3.0,5.0,58.0,0.0,0.0,1.0,1.0,2.0,84.0,77.0,0
1.0,126.0,47.0,2.0,9.0,4.0,74.0,1.0,1.0,6.0,1.0,2.0,32.0,4.0,1
0.0,60.0,169.0,1.0,5.0,3.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,1.0,1
1.0,349.0,210.0,2.0,10.0,9.0,120.0,1.0,1.0,2.0,1.0,2.0,1.0,53.0,1
1.7244534754655878,76.1125162937884,61.49363892305148,2.059161736779384,3.4514311474155077,2.4797392849356346,27.33331744921649,0.0641787202004388,-0.0030868435429662,3.344461295646521,0.4569684821532393,1.9420808583177644,58.73355456795474,55.06942933254253,1
3.0816240251546603,203.1925957898298,83.26314985967367,1.7664395396120214,7.367895184451896,4.694055183878695,37.12816701362059,0.5233246218029304,0.4275163480512853,3.2984367449814087,0.4579685615284268,1.928984761673704,58.796961318068064,55.14359754084197,1
1.0,211.0,92.0,2.0,11.0,4.0,73.0,0.0,0.0,1.0,0.0,2.0,144.0,36.0,0
0.0,297.0,29.0,2.0,6.0,4.0,14.0,0.0,0.0,1.0,1.0,2.0,86.0,56.0,0
-0.8965000156584203,165.36987681958595,89.53972003821352,1.77777987903338,8.193942632370359,4.968935399767164,37.31388656226074,0.5457893582183453,0.4176943632011332,3.325188518182847,0.4437366141371596,1.9260733766460283,59.1406391710028,55.54330855191616,0
2.0449346271094093,112.41328591644378,124.67165720427532,1.7037995976706497,6.691100455234233,3.5660461198285294,47.6607651839585,0.5212583456021217,0.4271894252146824,3.304826614161719,0.4576419704123725,1.92883214523887,58.80516422297121,55.15486190734015,0
2.2077990403292245,204.7359030723852,159.71750431438693,1.863873476020811,7.984329701880315,4.695443159543302,37.011751907306426,0.525155813436446,0.4284355634525886,3.2700998942652904,0.457648681632269,1.928961082993032,58.81540847671796,55.17210921633469,1
1.0,38.0,146.0,2.0,6.0,4.0,21.0,0.0,0.0,1.0,0.0,2.0,24.0,101.0,0
1.0,238.0,118.0,2.0,11.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,69.0,94.0,1
1.0,189.0,119.0,2.0,6.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,142.0,1.0,0
0.0,340.0,192.0,2.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,171.0,1
1.0,91.0,40.0,2.0,8.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,35.0,1.0,0
-0.720764858012556,11.096951797735528,120.40954701908557,1.761095742723529,7.58053588863701,4.610456069413688,36.8313052841851,0.5253347581551756,0.4344321801348798,3.3168154926531237,0.4555360873699399,1.9305546211773013,58.97052092874809,55.20654799926459,0
1.0,92.0,18.0,2.0,7.0,4.0,26.0,0.0,0.0,1.0,1.0,2.0,38.0,2.0,0
1.0,302.0,56.0,1.0,1.0,1.0,37.0,0.0,0.0,1.0,0.0,2.0,38.0,2.0,0
1.0,173.0,127.0,2.0,10.0,5.0,39.0,1.0,0.0,1.0,1.0,1.0,136.0,1.0,0
1.0,14.0,73.0,2.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,53.0,32.0,0
1.0,47.0,36.0,2.0,11.0,4.0,37.0,0.0,0.0,1.0,0.0,2.0,34.0,8.0,0
1.0,95.0,167.0,2.0,8.0,4.0,58.0,1.0,1.0,18.0,0.0,2.0,69.0,159.0,1
1.1000674090246116,399.0632501996025,19.32900053710243,1.3837776395799637,9.765674180645291,4.887441331558157,27.5130423336425,0.5695486318401441,0.4277670317582784,3.2981089474483847,0.4581266578060624,1.9290921584502372,58.799471458404206,55.15581582711476,0
1.0,123.0,78.0,1.0,11.0,8.0,87.0,0.0,1.0,3.0,1.0,2.0,119.0,2.0,0
2.8065567936068887,162.06110261958875,150.9525135814896,2.070812350781866,7.566985478114556,5.259114336223788,26.51376061591929,0.4186617774755412,0.4023619538325058,3.3967181302733063,0.4667142873026791,1.933235380977816,59.41332944699026,55.55484185919487,0
1.0,283.0,91.0,2.0,14.0,5.0,3.0,0.0,0.0,1.0,1.0,2.0,156.0,1.0,0
1.0,82.0,77.0,1.0,4.0,4.0,11.0,0.0,1.0,2.0,1.0,2.0,98.0,45.0,0
1.0,262.0,102.0,2.0,3.0,5.0,52.0,0.0,0.0,1.0,1.0,2.0,46.0,1.0,0
0.0,323.0,205.0,2.0,8.0,4.0,93.0,1.0,1.0,8.0,0.0,2.0,1.0,200.0,1
0.0,343.0,196.0,2.0,10.0,9.0,1.0,1.0,1.0,15.0,0.0,2.0,1.0,204.0,1
1.0,60.0,38.0,1.0,4.0,4.0,58.0,1.0,1.0,2.0,0.0,2.0,63.0,21.0,0
