A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
0.0,83.0,20.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,38.0,46.0,0
0.0,128.0,196.0,1.0,10.0,9.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,232.0,1
1.0,87.0,30.0,2.0,11.0,4.0,83.0,1.0,1.0,3.0,1.0,2.0,156.0,180.0,1
0.0,4.0,130.0,2.0,11.0,4.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,69.0,0
1.0,114.0,69.0,1.0,13.0,4.0,90.0,1.0,1.0,2.0,0.0,2.0,74.0,1.0,1
1.0,10.0,89.0,2.0,3.0,8.0,11.0,0.0,0.0,1.0,1.0,2.0,38.0,1.0,0
0.0,18.0,139.0,2.0,6.0,4.0,34.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1
1.0,115.0,37.0,2.0,14.0,8.0,31.0,1.0,0.0,1.0,0.0,2.0,1.0,216.0,1
0.0,19.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,25.0,1.0,0
1.0,237.0,17.0,2.0,7.0,4.0,7.0,1.0,0.0,1.0,0.0,1.0,99.0,1.0,0
1.0,75.0,77.0,1.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,53.0,152.0,0
1.0,80.0,46.0,2.0,8.0,8.0,35.0,1.0,0.0,1.0,0.0,2.0,137.0,77.0,1
0.0,166.0,73.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,53.0,21.0,0
0.0,72.0,123.0,2.0,8.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,53.0,1.0,0
-0.3213330637614775,466.40595642902247,88.40072129604155,1.6430030588983864,7.187508984113686,4.815494565888478,35.29444395241406,0.5290300341704819,0.4175179871722797,3.322477752881911,0.4568395094789781,1.9297253195470028,59.01837090620111,55.45187268272641,0
1.0,139.0,185.0,2.0,2.0,8.0,14.0,0.0,0.0,1.0,0.0,2.0,81.0,1.0,0
0.0,241.0,128.0,1.0,11.0,8.0,108.0,1.0,1.0,15.0,0.0,2.0,1.0,192.0,1
1.0,146.0,54.0,2.0,8.0,8.0,80.0,1.0,0.0,1.0,0.0,2.0,92.0,77.0,1
0.0,144.0,22.0,2.0,9.0,4.0,7.0,0.0,0.0,1.0,1.0,2.0,102.0,1.0,0
1.0,207.0,202.0,2.0,9.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,107.0,205.0,0
1.0,255.0,103.0,2.0,11.0,8.0,120.0,1.0,0.0,1.0,1.0,2.0,27.0,1.0,1
0.0,92.0,189.0,2.0,11.0,8.0,37.0,0.0,0.0,1.0,0.0,2.0,98.0,2.0,0
1.0,242.0,46.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,102.0,1.0,0
1.0,2.0,123.0,2.0,10.0,4.0,26.0,0.0,0.0,1.0,0.0,2.0,161.0,1.0,0
