A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
1.0,49.0,14.0,2.0,8.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,35.0,0
0.0,47.0,29.0,2.0,11.0,4.0,39.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1
1.1000674090246116,399.0632501996025,19.32900053710243,1.3837776395799637,9.765674180645291,4.887441331558157,27.5130423336425,0.5695486318401441,0.4277670317582784,3.2981089474483847,0.4581266578060624,1.9290921584502372,58.799471458404206,55.15581582711476,0
0.0,90.0,64.0,1.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,38.0,1.0,0
1.0,89.0,179.0,2.0,11.0,8.0,39.0,1.0,0.0,1.0,1.0,2.0,38.0,1.0,1
0.0,18.0,139.0,2.0,6.0,4.0,34.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1
-0.924966496229108,149.77480774144894,81.90567541101612,1.7554630183553392,7.382012584285502,4.691836233659323,37.146951840588166,0.5231551042795106,0.4275755820419906,3.298533726682237,0.4579606680653515,1.9289869083636653,58.79848404217165,55.143520854735904,0
0.0,181.0,61.0,1.0,13.0,4.0,73.0,0.0,0.0,1.0,1.0,2.0,69.0,63.0,0
0.0,98.0,187.0,1.0,1.0,1.0,47.0,0.0,1.0,2.0,1.0,2.0,69.0,2.0,0
0.0,319.0,198.0,2.0,5.0,1.0,1.0,1.0,1.0,16.0,0.0,2.0,1.0,87.0,1
1.0,117.0,61.0,2.0,3.0,5.0,14.0,0.0,0.0,1.0,1.0,2.0,162.0,206.0,0
1.0,122.0,180.0,2.0,6.0,5.0,7.0,0.0,0.0,1.0,1.0,2.0,165.0,1.0,0
0.0,346.0,1.0,2.0,8.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,65.0,1.0,1
1.0,215.0,87.0,2.0,8.0,5.0,85.0,1.0,0.0,1.0,1.0,1.0,98.0,1.0,0
1.0,204.0,64.0,2.0,9.0,4.0,4.0,0.0,1.0,3.0,0.0,2.0,77.0,2.0,0
