A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
1.4342591662967543,440.5110550827874,184.41707562773956,1.9129903083097872,7.651353182461285,2.5791850751133896,29.425858029097817,0.3983492346187188,0.2463370341957394,3.320150027589525,0.4607785926835878,1.923769980386033,58.938779230014646,55.11597299709842,1
-0.5503977808289532,76.43010367920553,69.68088485505366,1.5035813911624163,13.547882682795858,5.41146025964408,35.8440053262427,0.3316393143159392,0.3848723911446444,3.8279189245092646,0.45251196785721,1.9373982021531293,58.06810668504709,55.73725048888488,1
0.0,334.0,200.0,2.0,11.0,4.0,117.0,1.0,0.0,1.0,1.0,2.0,4.0,229.0,1
0.0,271.0,33.0,2.0,11.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,93.0,1.0,0
-0.3256238384534012,-102.6259388673613,84.39827819622239,1.786801646233089,7.366636724331583,4.687302476725223,37.951655534800736,0.5207818371298277,0.4339533807426127,3.296288416261812,0.4580145879229245,1.9290139085781293,58.797618046704685,55.14349588988372,0
2.267985836755139,230.9494150947349,82.8676962025223,1.7670036921423675,7.418828820684514,4.674959734929772,36.904442696298,0.5055476025009142,0.4368175335957586,3.3189729468766265,0.4562534254871027,1.9282902692466264,58.74147563611773,55.14447248484888,0
1.0,201.0,77.0,2.0,14.0,8.0,74.0,1.0,0.0,1.0,1.0,2.0,163.0,1.0,0
1.0,49.0,29.0,1.0,8.0,4.0,47.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0
1.0,84.0,14.0,1.0,8.0,4.0,2.0,0.0,1.0,3.0,0.0,2.0,40.0,7.0,0
1.0,135.0,193.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,93.0,0
1.0,28.0,55.0,2.0,3.0,4.0,37.0,1.0,1.0,3.0,0.0,2.0,38.0,94.0,1
1.0,197.0,87.0,2.0,2.0,5.0,119.0,1.0,0.0,1.0,1.0,2.0,65.0,1.0,0
0.0,6.0,6.0,2.0,6.0,4.0,26.0,0.0,1.0,3.0,1.0,2.0,107.0,2.0,0
1.0,49.0,14.0,2.0,8.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,35.0,0
1.0,65.0,168.0,2.0,4.0,4.0,39.0,0.0,0.0,1.0,1.0,2.0,32.0,161.0,0
1.0,317.0,180.0,2.0,4.0,8.0,108.0,1.0,0.0,1.0,1.0,2.0,6.0,182.0,1
1.0,314.0,197.0,2.0,10.0,9.0,1.0,1.0,1.0,20.0,0.0,2.0,50.0,60.0,0
1.0,67.0,16.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,98.0,38.0,0
