A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
0.2650318801296075,154.90534291238674,262.79902643771715,2.023717961867584,5.507165898797301,4.466558061135148,33.11032461632259,0.4672628481353568,0.3587739928032404,3.806628288247143,0.4626877160280203,1.9281994983826791,59.2697586392067,55.89239993468503,1
1.0,210.0,26.0,1.0,2.0,4.0,16.0,0.0,0.0,1.0,0.0,2.0,86.0,4.0,0
0.0,327.0,151.0,2.0,11.0,4.0,76.0,1.0,1.0,15.0,0.0,2.0,1.0,176.0,1
0.0,204.0,31.0,2.0,6.0,4.0,20.0,1.0,1.0,5.0,0.0,2.0,1.0,175.0,1
1.0,103.0,78.0,2.0,8.0,8.0,53.0,0.0,1.0,2.0,1.0,2.0,135.0,22.0,0
1.0,154.0,69.0,1.0,7.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,24.0,1.0,0
1.0,163.0,87.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,134.0,1.0,0
0.0,171.0,45.0,2.0,9.0,4.0,28.0,1.0,1.0,17.0,0.0,2.0,38.0,184.0,1
0.0,220.0,109.0,2.0,11.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,81.0,1.0,1
1.0,58.0,148.0,2.0,8.0,4.0,7.0,1.0,0.0,1.0,0.0,2.0,45.0,1.0,0
0.0,340.0,192.0,2.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,171.0,1
1.0,65.0,63.0,2.0,4.0,4.0,20.0,0.0,0.0,1.0,0.0,2.0,63.0,1.0,0
0.0,11.0,40.0,2.0,11.0,4.0,7.0,0.0,1.0,2.0,0.0,2.0,34.0,48.0,0
1.0,95.0,180.0,2.0,6.0,4.0,65.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1
0.0,61.0,52.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,53.0,1.0,0
0.0,230.0,87.0,2.0,8.0,4.0,65.0,0.0,0.0,1.0,0.0,2.0,149.0,1.0,0
1.0,244.0,29.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,42.0,2.0,0
1.7855710955082027,7.208634364105109,54.076989096385645,0.8675131940336381,4.305639323468293,5.5400385004332975,-5.400381067411189,0.8582536968718916,0.6190873955975242,3.405682759221594,0.4554958472207537,1.929196545435959,59.0339195108136,54.936461448472855,1
1.0,35.0,1.0,1.0,7.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,152.0,2.0,1
