A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
,,,,,,,,,,,,,,1
,,,,,,,,0.0,,,,,,0
,,,,,,,,1.0,,,,,,0
,,,,,,26.0,,,,,,,,0
,,,2.0,,,,,,,,,,,0
,,97.0,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,0.0,,,,,,,0
,,,,,3.0,,,1.0,,,,,,1
,18.0,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,1.0,,,,,,1
,284.0,,,,,,0.0,,,0.0,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,0.0,,,,,,0
,,,,,,3.0,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,2.0,,,1
,,,,,,,,,,,,,,0
,56.0,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,95.0,,,4.0,,,,,,,,,1
,,,,,,,,,,,,86.0,,0
,,,,,,,,,,,,,,1
,,,,,,,,,1.0,,2.0,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,11.0,,,,,2.0,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,2.0,,,,59.0,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,65.0,,,,,,,,1
,,,,,,,1.0,,,,,,,1
,,,2.0,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,,,,,,,,,,,,,,0
,,,,,5.0,,,,,,,,,0
,,57.0,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,0.0,,,,,,1
,,,,,4.0,,,,2.0,,,,,1
,,,,,,,,,,,,,,0
,,48.0,,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,19.0,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,1.0,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,5.0,,,,0.0,,,,0
,,,,,,,,,,,2.0,,,0
,,,,,,5.0,,,,,,,,0
,,,,,,,1.0,,,,2.0,,,1
,,,,,,,,,,,,,,0
,,,,,,,1.0,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,43.0,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,2.0,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,6.0,,,,,,,,0
,,,,,,,,,,,,,238.0,1
,,,,,,,,,,,,,,0
,,,,,,,,,,1.0,,,,1
,,,,14.0,,,,,,,2.0,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,8.0,,,,1.0,,,,,1
,,,,,,,,,,,,,,0
,,93.0,,4.0,,,,,,,,,,1
,,,,,,,,,,1.0,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,2.0,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,1.0,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,2.0,,,,,,,,2.0,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,73.0,,0
,,,,,,,,,,,,,,1
,121.0,,,,1.0,,,,,,,,,0
,,,2.0,,,,,,,,,114.0,,0
,,27.0,,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,1
,,,,,,,0.0,,,,,,,0
,189.0,,,,,,,,,,,,,1
,,,,11.0,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,1.0,,,,,0
,37.0,126.0,,,,,,,,,,,,0
,,74.0,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,1.0,,,,,0
,,,,,,,,,,,,,,0
,,,,10.0,,,,1.0,,,,,,0
,,,,,,,,,1.0,,,,,0
,,,,,,,,1.0,,,,,,1
,,,,,4.0,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,8.0,,,,,,,,,,0
,,,2.0,,,,,1.0,,,,,,0
,,,,,,,,,,,,,,1
,,,,11.0,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,66.0,2.0,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,21.0,,,,,,,,0.0,,,,0
,,,,,,57.0,,,,,,,1.0,1
,,,,,,,,0.0,,,,,,1
,,,,,,,,,1.0,,,,1.0,0
,,,,,,,,,,,,,,0
,,,,,,,,,,1.0,,,,0
,,,,,,,,,15.0,,,,,1
,,,2.0,,,,,1.0,,,,,,1
,160.0,,,,,,0.0,,,,,,,0
,,,2.0,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,17.0,,,,,,,,0.0,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,2.0,,,,,,,,,,,1
,,,,4.0,,,,1.0,,,,,83.0,1
,,,,,,,,,,,,117.0,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,94.0,1
,,,,,,,,,,,,,,0
1.0,,,,,,,,,,,,,,0
,,,,,,,1.0,,15.0,,,,,1
,,,2.0,8.0,,,,,,,,,,1
,,,2.0,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,69.0,,1
,,,,,,,,,,,,,,0
,,,,,4.0,2.0,,,,,,,,1
,,,,,,,,,,,,,,0
0.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,32.0,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,1.0,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,92.0,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,1.0,,,,1
,,,,,,,,0.0,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,24.0,,1
,,55.0,,,,,,,,,,,,1
,,,,,1.0,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,1.0,,,,,,,1
,,,2.0,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,211.0,,,,,,,,,,,,,0
1.0,,,,,,,,,,0.0,,,,1
,,,,,,,,,,,,,,1
,,,2.0,,,,,,,,2.0,1.0,,1
,,119.0,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,43.0,,0.0,,,,,,0
1.0,,,,,,,,,,0.0,,,,0
,,,,,4.0,,,0.0,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,0.0,,,,,,1
,,,,3.0,,,,,,,,,1.0,0
,,,,,,,,,,,,69.0,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,8.0,,,,7.0,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,4.0,,,,,1
,,,,,,,,,,,,,,0
,,,2.0,,,,,,,,,,,1
,,,,,,,,,,,2.0,,,0
,,,,8.0,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,1.0,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
1.0,246.0,,,2.0,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
1.0,,,,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,,,,,,,,,,,,,,1
1.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,14.0,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,4.0,,,,,,,,,0
1.0,,,,,,,,,,,,,,0
0.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,38.0,,1
,,,,,,,,,,,,,,1
,,,,,,,0.0,,,,,,,0
,,,,,,,,,,,,,,0
,,,,3.0,,20.0,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,1.0,,,,,,,1
,,,2.0,,,,,,,,,,,0
0.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,100.0,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,2.0,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,47.0,,,,,,,,0
,,,2.0,,,,,,,,,,130.0,1
,,,,,8.0,,,,,,,,,0
,,28.0,,,,,,,,1.0,,,,1
,,,,,,,1.0,,,,1.0,,,0
,,,,,,,,,,,,92.0,,0
,,,,,,,,,,,,1.0,82.0,0
,,,,,,,,,,,,,,0
,286.0,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
1.0,,,,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,,,1.0,,,,,,,0.0,,,,1
,,,,8.0,,,,,,,,,,1
,,55.0,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,2.0,,,,,,,,,,,0
,,,,,,,,,,,,,,1
0.0,,,,,8.0,,,,1.0,,,,,0
,,,2.0,,7.0,,,,,,,53.0,,0
,,,,,,96.0,,,,,,,,1
,,,,,,,,,,,,32.0,,0
,,,,,,,,,,,2.0,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,3.0,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,3.0,,,1
,,,,14.0,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,136.0,,,,43.0,,,,,,,149.0,0
,,,,,,,,,,,,136.0,,1
,,,,,,,,,,,,,,1
,,,,,,4.0,,,3.0,,,,,0
,,,,6.0,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,4.0,,,,8.0,,,,,1
,,,,,,,,,,,,,136.0,1
,,,,,,,,,,,,,,0
,,,,,,85.0,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,2.0,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,1.0,0
,,,,,,,,,,,,,,0
,,,,,,,,,,1.0,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,4.0,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,94.0,1
,265.0,,,,,,,,,,,,,1
1.0,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,0.0,,,,,,0
,,,,,1.0,,,,,,,,,0
,,,,,,,,,,1.0,,,,0
,,47.0,,,,,,,,,,,,0
,,,,,,,,,1.0,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,1.0,,,,,0
,,206.0,,,,,,,,,,,,1
,,,,,,,,,,1.0,,,,0
,,,,,,,,,,,2.0,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,310.0,,,,,,,,,,,,,1
,,,,,,8.0,,,,,,,4.0,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,61.0,,,,,,,,,,,,0
,,,,,,,,,,,,53.0,,0
,,,,,,,,,,,,98.0,,0
,,,,,,,,,,,,77.0,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,2.0,0.0,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,0.0,,,,0
,,,,6.0,,,,,,,,,,1
,,,,,,,,,,0.0,,98.0,,0
,,,,,,93.0,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,30.0,,,,,,,,,,,,0
1.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,51.0,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,1.0,,,,,,1
,,,,,4.0,,0.0,,,,,,,0
,,,,,,,,1.0,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,0.0,,,,,,,0
1.0,225.0,,,9.0,,,,,,,,,,1
,,,,,,,,,1.0,,,,43.0,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,72.0,,,,,,,,,,,,1.0,0
,,,,,,,,,1.0,,,,,0
,,,,,,,,,,,,,,1
,,,,,4.0,,,,,,,,218.0,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,13.0,,,,,0.0,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,86.0,,0
,24.0,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,1.0,,1
,,,,,,,,,,,,,1.0,0
,,,,,,,,,,,,,,0
,,51.0,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,0.0,,,,0
,,,,,,,,,10.0,,,,,1
,,,,,,,,,,,,,,0
,,66.0,,,,31.0,,,,1.0,,,,0
0.0,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,2.0,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,4.0,,1.0,,,,,,1.0,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,1
,96.0,,,14.0,,,,,,,,,,1
,,,,,,,,,,,,,,1
0.0,,,,10.0,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,,4.0,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,244.0,,,,,,,,,,2.0,,,0
,,,,,,,,,,,,,,1
,,,,8.0,,,,0.0,,,,,,0
,,,,,,,,,,,,,,1
,,,,,,,,,,0.0,,,,0
,,,2.0,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,172.0,,,8.0,,,,,,,,,,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,158.0,1
,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,26.0,,,,,,,,0
,,,,,,,,,,,,,,0
,,188.0,,,,,,,,,,,,1
,,,,,,7.0,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,1
,,,,4.0,,,,,,,,,1.0,0
,,,,,,7.0,,,,,,,,0
,337.0,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,26.0,,1.0,,,,,,1
,,,,,,,,,,,,,,0
,,,,11.0,,,,,,,,,,1
,,,1.0,7.0,,,,,,,,,,1
,,,,,,,,,1.0,,,,,0
,,144.0,,,,,,,,,,,,0
,,,,,,,,0.0,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,,,0.0,,,,1
,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,0
,,,,,,,,1.0,,1.0,,,,1
,,,,,,,,,,,,,,1
