A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
-0.4023164122143668,187.56573644141167,233.05753735158535,1.7107972516643866,7.326985199626024,4.682369354740605,36.94273748632433,0.5220101533659384,0.4277081369989305,3.297696382688738,0.4578736283325965,1.9290950286875483,58.81156035968818,55.15787514786393,1
0.0,153.0,119.0,2.0,8.0,5.0,76.0,1.0,1.0,8.0,1.0,2.0,1.0,201.0,1
2.071563285463844,77.86966032907313,25.664329723493736,1.925543395319613,8.492357503264586,5.002732300188287,37.2991987716189,0.52295987343932,0.427326825575501,3.298618773595442,0.4579701755727418,1.928986003239897,58.79709642757592,55.14347927451906,1
1.0,151.0,17.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0,1.0,1.0,88.0,1.0,0
1.0,259.0,40.0,2.0,7.0,4.0,123.0,0.0,1.0,2.0,1.0,2.0,115.0,54.0,0
1.0,143.0,26.0,1.0,8.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,86.0,1.0,0
0.0,50.0,156.0,2.0,11.0,4.0,19.0,1.0,1.0,3.0,1.0,2.0,14.0,1.0,1
1.0,7.0,26.0,2.0,8.0,4.0,43.0,1.0,1.0,6.0,1.0,2.0,115.0,130.0,1
0.0,53.0,102.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
1.0,103.0,60.0,1.0,6.0,4.0,76.0,1.0,0.0,1.0,0.0,2.0,67.0,1.0,0
0.0,79.0,114.0,2.0,11.0,4.0,70.0,1.0,1.0,11.0,0.0,2.0,38.0,85.0,1
-0.4789942481506547,513.3243285589152,55.92504354561257,1.80250508183043,8.050363302245605,4.692639383650944,37.05797206128397,0.523359588643153,0.4275409652787718,3.299786852829929,0.4580623041716207,1.928995214230198,58.7968478237958,55.143781649898926,1
-0.1950726523202168,-174.13709663543526,259.1381116161805,1.3416829086458788,4.433205646600615,4.48828106643088,37.93235371391464,0.4696831960086184,0.4256731065062766,3.1764587561906503,0.4447923367999027,1.9254608831333213,59.13500616467272,55.64301746903077,0
0.0,230.0,87.0,2.0,8.0,4.0,65.0,0.0,0.0,1.0,0.0,2.0,149.0,1.0,0
2.406042603431537,169.40476754397653,80.3522851905856,1.983142363363893,6.841308248791751,4.856276770180001,36.67033139616116,0.5246930557092155,0.4271133310815507,3.2967918280522595,0.4579025248335295,1.9289833632082491,58.79691879408272,55.143328923615776,1
1.0,110.0,47.0,2.0,9.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,32.0,1.0,0
-0.4366350265070916,174.6556800665863,-1.141863010715085,2.243547284983011,7.425670341336351,4.6667145146679925,36.77303864569684,0.5217479109579884,0.4296484662063063,3.311955723435267,0.4555406487351788,1.929014480074064,58.80092855160547,55.10944749912722,1
1.0204062542897303,-118.0232352948204,-11.91639196244384,1.949132251693284,-10.636154585233498,5.423556120718308,58.14807863813424,0.4277261769074119,0.2938758297497025,3.8662755731017286,0.4593766331540214,1.924004479767153,58.60627692948904,55.4443841216753,0
1.0,240.0,208.0,2.0,10.0,9.0,131.0,1.0,1.0,12.0,0.0,2.0,1.0,158.0,1
0.0,112.0,69.0,1.0,8.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,24.0,1.0,0
