A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,target
0.2601887510330259,13.29007941370483,141.1800111988485,0.7241636478652766,12.555109029469447,8.51112501707642,-3.1220246656700468,0.0984925102471852,0.1074302344105601,4.194539063762857,0.8975281045750263,1.7354092986222236,80.530086550964,13.55195171948069,0
0.9895595519683028,32.00760123803565,-33.77776844765033,1.4362245196103955,6.331432695606093,4.3870138463499,28.33959014946345,0.4708935255443471,0.4660268603200236,-1.4141121550615567,-0.1053054965383625,2.0860556695393315,168.05790274971622,199.5107323737116,0
0.0780809589205293,84.7792399388623,36.86455861617126,2.109577731906325,4.722485762663325,4.796236452659248,-14.38985108182318,-0.4322241737774621,0.9826616338531896,2.203141050229651,0.792684473998071,2.148885897870163,48.86195996819743,-12.736810615361756,0
1.0876489918343382,149.8564728169737,52.23776652968749,1.1998933479490534,6.7230405421600805,3.6946324662084975,65.21245972857531,-0.4098846655754026,-0.2392227353299278,-0.5045695653696303,0.6640018372683301,2.078815841018053,140.110740546461,-38.57827448566757,0
-0.0684819839425286,-2.12474122421483,-3.0716481751505995,2.679369610059908,2.2276521547369983,0.4459796575010992,11.139215658491176,-0.3029343719659785,1.4465867636776664,0.4009446768122213,0.1497936072422662,2.190978282059103,63.64656086306587,63.11751343716104,0
1.1836869308830014,196.1033245368567,111.00914156981354,1.9540507714611792,13.260054015248588,8.505646986103546,119.27252588538326,0.8879173693074891,0.0689921119464235,3.8853829285352015,0.9837929251326064,2.0951640821514115,34.28278514666185,132.43091843713074,1
0.6882288165642692,88.24776313545871,99.63044014079529,1.6872184474742151,6.834409044351853,4.402204519588465,33.958831312330275,1.0102519926460942,1.2066571278067575,6.618261532899855,-0.0926993519237103,1.81291940744471,71.10553724672522,190.5134557297056,1
0.5616844662022901,113.61238962899864,221.64906914555823,1.9787037380941317,8.894914740584527,3.43320926415264,-14.422195898499156,0.3075963791286735,1.1150214315933815,4.186149109330738,0.4490396883696509,1.811016693755648,-14.274588711802878,223.8835899472103,0
0.9325914828975708,158.857005760775,90.53140101558024,2.0093348739817665,15.657813463604814,4.096667060756836,116.84473924519448,1.3377320902032124,0.9648062845386648,2.5209475294745847,-0.8520709278918177,1.9415045617179592,98.55499612083564,17.64238055216162,1
0.3980140986310601,60.41965309789728,49.32478646614337,2.514264679154247,0.7433905118230673,-1.0704681427458942,-7.623685161770716,0.4358859011962819,1.1116297467225298,0.9708969367766148,0.7951547076773657,1.8997252913478468,78.99435976279472,109.3258286869718,0
1.1669798622485632,95.67357139207036,210.9257730694551,2.2599264131975083,6.688467168849567,2.800862951365352,-22.8077893152591,1.4414917542995591,-0.2309875595096759,4.580517477723168,0.1569641221680593,2.059104697711475,36.50894163302775,29.795700565410637,0
0.350009456130294,-13.542269592332502,40.85813649030551,1.7638543231959325,9.516178464898644,5.764780828633092,27.182279554638537,1.1385145468417377,0.4445613088585646,6.504746673082038,0.1801558735666571,1.9673037168389715,16.925394735424206,-60.44755949324206,1
0.1937567691847601,105.5536169295834,-8.749682850697084,1.835624995393834,10.528051536172937,3.361407661989765,31.649800727660857,1.532830888415532,1.3701999004139016,2.6158006744289954,-0.3612011040168292,2.239599938869712,67.64266630974478,-74.25023094374998,0
1.0086656835363397,314.4468629333327,219.8002037468997,1.3108079102169523,7.874363292591786,5.865174006375291,6.435248909693637,0.8861806460904413,0.7765170732972951,2.83667272479875,0.9024678039776156,2.255745223479418,119.84056210983348,-13.64204925319715,1
1.0672887099713757,49.69087187993836,87.68843015130773,2.223995547471305,2.2057386601974622,4.3945597155735205,29.71364866225152,0.5665274673490674,0.2204294213766291,1.106767262484984,-0.0161651390234721,2.0998619801657075,49.79932786552016,19.26555912532945,0
1.1119812390068369,3.5180175662708564,39.35302035900072,2.547075269118136,10.21543657654288,7.981822976157476,37.55244014731085,-0.3006713513125968,1.3792127125658702,0.9605524240986814,1.0846852624651504,1.706290395750516,-3.470645258281301,136.8728529410321,0
1.1747982170182425,43.984203851692,-42.12258330172669,1.7210830271734556,10.86518426121276,4.076311183297936,91.67455131230643,1.174635824583997,1.0242008514111982,3.921648971505821,1.3300826587724446,1.894277068079464,-2.881657964966045,74.52423695802746,1
0.864136701314069,156.41097954351343,84.68080572442838,2.191139983748781,11.007748855603545,2.6243949187733526,76.25717333282441,-0.2555326893514485,1.0770404782468952,2.6246698607301644,1.145021693541077,2.060368440506418,8.651744461627445,-54.83452619668805,0
0.997654670191693,6.135075288808366,41.868298604204696,1.8212029234314169,14.279755220843892,3.6227287891414095,4.446707184555713,0.2273734926159638,0.0070837401351651,0.2793917023179082,-0.0089751572412389,2.160134592764819,50.65885275061079,-4.502091867511012,0
1.0062804383726331,282.0954554546399,20.26392018005609,1.9266796999125035,8.887203574657942,8.986823659044571,-6.111075158015069,0.9821983557002106,1.3448918408110395,4.332540059169591,0.5394945340167089,1.76007984656461,67.44374752427437,105.58557829175469,1
0.565764735420644,264.5369055707933,91.1519790950532,1.5547933489409518,1.2428571618206776,3.749224748306722,117.71574371670374,1.1801335218092612,0.7316990866829077,15.37053482066083,0.4445001722909222,1.91143510726222,12.039845000495,248.9552571126956,1
-0.2445174268670753,66.2931772695798,72.11392937003359,0.9514603792320392,1.710630181298164,-3.071785327724643,53.52049999045772,0.169739769353432,-0.1768242006446586,5.662100961003256,-0.1038604695074836,2.0237418909541924,-12.478513773716898,73.00274349276802,0
1.0030276743248845,174.85516916990926,45.67137243407121,1.8841004065013467,9.267463569901176,3.870350484706968,25.88418248831141,-0.1547226207968303,1.3266259798421896,4.634220068665572,1.167503829459243,1.9538630504155667,180.86496226687865,-27.04987624724148,0
1.7318558078711606,-31.001771032779743,139.71794165791852,1.0069087066625864,11.343265962550412,3.1775960348599237,56.62965163587367,0.924124565013404,1.4686997277773024,4.061091302966972,1.279789064468865,1.6122885962838118,35.632200559773764,167.89406182259836,1
0.5205795671615796,67.7195937324685,73.4450748850484,1.6556515861530132,1.2353437866623125,4.03860157692646,43.85686463428955,0.0127006881618573,-0.0997727671300113,-3.495483223726418,0.1351960604306555,2.1184726402685974,19.699391155852773,50.44906326788655,0
0.7615270792506798,-25.04165769194276,-9.562773537866349,0.6862979440126686,7.739893114876542,5.061754839346512,11.477523455860844,0.1521546433067345,0.1789921412911931,0.0967637846917055,1.6340909175821576,1.0420001795888876,100.46497310136728,-41.68895903110204,1
1.1503165903384052,51.5131558068924,155.6652613054444,1.5959023721245575,11.85788967117756,1.8978594796687087,74.37525096076027,1.038544959345702,1.7085253033804113,5.338889951793774,0.9693103731562744,2.322177394898106,64.96579855091,109.65531146687604,1
1.0861629673635371,100.72916459117096,170.75579558488735,2.630697169231166,11.88192888152069,3.1386746449835536,18.040255054336725,0.9357957940473252,0.0432995704755447,-0.6961905546437124,1.131179047867838,2.260153017396908,55.651858176598125,-48.17073940193081,0
1.0686530626971156,232.2574533581598,104.01436483515876,1.8379646472403344,10.400665274522062,5.496061184338915,21.04972840774796,0.9775953639546008,-0.0279019082160456,-4.358525279241327,0.9343549549871424,0.9718152720879322,131.5646879211207,62.71320584605035,0
