train_idx,oe_score
414,0.028478937
108,0.026511515
33,0.024766413
104,0.020194327
249,0.019950414
603,0.019177275
71,0.017977228
245,0.017884525
247,0.01710765
150,0.016003452
138,0.015750505
281,0.014641398
100,0.014265958
469,0.014022008
463,0.013552472
550,0.013537668
295,0.01261768
536,0.012449605
135,0.01234235
11,0.011870295
328,0.011560206
387,0.01154221
39,0.011541841
618,0.011449941
151,0.011351915
595,0.010968091
87,0.010924303
216,0.010879887
585,0.010785836
26,0.010605004
459,0.010580075
407,0.010160538
176,0.009995915
46,0.009976095
318,0.009895305
423,0.009882711
589,0.009861517
288,0.009837587
126,0.009788684
168,0.009622556
575,0.009592247
445,0.009483415
331,0.0094334455
202,0.009408062
68,0.009390788
44,0.009333955
337,0.009329549
429,0.0093144225
122,0.00925382
403,0.009230126
516,0.009181921
467,0.009171945
17,0.0091573745
558,0.009137594
146,0.009132162
319,0.009125653
382,0.009028775
210,0.008984964
280,0.008841994
205,0.008841081
269,0.0088171
278,0.008692136
53,0.008688741
50,0.00867873
224,0.008657419
305,0.008631865
246,0.008614716
468,0.008597598
540,0.008589357
294,0.008579713
165,0.008529466
493,0.008506691
541,0.008375767
109,0.008332788
196,0.008299861
80,0.008296578
296,0.008221627
440,0.008186952
450,0.008135822
29,0.008101079
149,0.008086294
480,0.008062442
125,0.008030423
267,0.008008165
354,0.008005383
143,0.0080029005
120,0.007974421
297,0.007956625
38,0.0078837825
8,0.007857402
148,0.007830396
211,0.007815161
106,0.0078029493
156,0.0077910153
77,0.007766969
412,0.0077404985
320,0.0077337483
452,0.0077161114
546,0.0077145747
425,0.0076676225
358,0.007667423
557,0.007658728
532,0.0076543377
492,0.0076219854
370,0.0076055615
399,0.007581355
385,0.0075068385
102,0.0075067845
564,0.007493337
181,0.007464126
335,0.0074610305
534,0.007433569
223,0.007424994
508,0.0073777456
416,0.0073156175
177,0.0073115584
594,0.00729575
300,0.007278592
322,0.007255162
292,0.0072113504
432,0.0071959086
456,0.007190188
522,0.007151367
25,0.007133499
152,0.007111201
185,0.0071043908
198,0.007010707
524,0.0070097297
605,0.007004656
32,0.0069816117
62,0.006972366
234,0.0069617573
343,0.006953998
180,0.006942936
588,0.0069355387
158,0.0069316113
248,0.0069195293
145,0.006884742
479,0.006863696
179,0.0068062474
504,0.0067983046
178,0.0067980015
388,0.006790514
562,0.0067858826
581,0.0067857546
189,0.0067846156
405,0.0067693465
379,0.0067665186
291,0.0067585073
475,0.0067447955
365,0.0066927583
439,0.0066896053
356,0.0066842553
486,0.0066119907
241,0.0066023213
398,0.006586453
417,0.0065811053
346,0.006572464
606,0.006569302
317,0.006544008
361,0.0065388936
619,0.0065335776
518,0.006517191
369,0.006513067
293,0.0065007955
471,0.006495977
35,0.006442114
228,0.006432027
364,0.0064247674
545,0.006403945
157,0.0063949246
137,0.006393008
380,0.006375981
497,0.006368611
498,0.0063536456
250,0.0063455123
544,0.0063425093
190,0.006339025
330,0.0063279606
462,0.006319897
593,0.006312738
485,0.006299789
0,0.006279228
55,0.006238193
231,0.0062261075
554,0.006176224
299,0.006170362
612,0.006157483
308,0.0061474675
615,0.006131429
226,0.0061161607
338,0.006102916
426,0.006091848
304,0.0060834275
209,0.0060793613
378,0.0060614618
333,0.006060596
600,0.0060467063
20,0.006029669
265,0.0060264044
443,0.006019507
357,0.0060158665
86,0.0060092537
614,0.0060041705
477,0.0060029016
213,0.005987774
375,0.0059868298
37,0.005981036
428,0.0059774746
207,0.0059192
133,0.0058983928
409,0.0058943797
559,0.0058754357
571,0.005864305
327,0.005827676
260,0.0058223368
30,0.0058218148
272,0.0058136736
183,0.005792845
451,0.0057882904
73,0.0057863933
302,0.0057802154
372,0.0057713147
232,0.005770922
491,0.005755014
349,0.005741678
460,0.0057378053
561,0.005737789
316,0.005736117
548,0.005734819
24,0.005714874
509,0.0057125585
132,0.0057122163
167,0.0056905122
427,0.0056729265
192,0.005668091
424,0.0056670713
115,0.0056596524
560,0.005644954
52,0.0056286836
271,0.005627312
415,0.005625054
84,0.005609818
283,0.0055998242
236,0.0055995374
502,0.0055980086
510,0.0055914763
579,0.0055891187
51,0.005583243
464,0.0055777514
489,0.0055755577
61,0.005566354
466,0.0055616926
256,0.005561587
362,0.005547273
289,0.0055411747
543,0.0055309096
326,0.0055089863
368,0.005505065
461,0.0054927054
350,0.0054923436
2,0.0054856166
563,0.00548438
568,0.0054803328
96,0.0054801023
134,0.0054665236
394,0.0054621585
313,0.005456259
79,0.005456203
238,0.0054508396
438,0.0054466794
570,0.005438502
27,0.0054373057
169,0.0054332763
12,0.0054297373
195,0.005424734
478,0.005411181
499,0.0054044877
483,0.0053960797
482,0.005389598
164,0.0053867293
315,0.0053808317
258,0.005379227
254,0.0053709354
572,0.0053661005
435,0.005355887
9,0.0053444155
324,0.0053428807
112,0.0053336644
257,0.005329897
547,0.005318722
345,0.005313875
472,0.005303598
503,0.005301743
251,0.0052964645
10,0.0052833124
215,0.005281262
363,0.005280721
188,0.00528049
402,0.0052634506
311,0.005259681
400,0.0052581127
65,0.005254049
431,0.005247629
218,0.0052373437
136,0.005234459
36,0.0052337083
244,0.005231336
214,0.005220434
332,0.005219352
340,0.0052110488
187,0.0052085742
393,0.0052038925
582,0.0052009146
455,0.005180278
93,0.005179886
301,0.0051708193
81,0.0051658307
285,0.005164954
314,0.005147627
410,0.0051378417
34,0.0051291143
59,0.005113327
573,0.0051036216
552,0.0050806296
98,0.0050606797
339,0.0050600995
119,0.005059632
103,0.005056359
607,0.005054868
82,0.005053268
620,0.0050509353
555,0.0050470526
366,0.0050431443
520,0.005035541
341,0.005031338
287,0.005000737
6,0.0049961787
596,0.0049918937
159,0.0049853963
321,0.0049648946
602,0.004962914
48,0.004961404
470,0.004941881
613,0.0049384097
519,0.0049256613
347,0.0049199737
488,0.0049193986
395,0.0049129683
383,0.004906878
352,0.0049057556
239,0.0049035638
3,0.004899791
199,0.0048945537
75,0.0048941877
92,0.0048804344
608,0.0048796446
323,0.004874085
587,0.0048729614
604,0.0048590405
373,0.004857181
90,0.0048498223
184,0.0048487037
274,0.004818301
609,0.004817505
334,0.004800738
166,0.004799407
344,0.0047946796
430,0.0047904225
449,0.0047839605
16,0.0047616665
42,0.0047512874
111,0.004749502
434,0.0047484664
577,0.0047451584
586,0.004740465
286,0.004727824
597,0.00471177
529,0.004678788
528,0.004677842
70,0.004664851
515,0.004664777
396,0.00466187
511,0.0046584127
306,0.0046573044
537,0.0046328004
512,0.0046291137
206,0.0046156035
28,0.0046155727
421,0.0045907525
110,0.0045871884
240,0.0045828265
72,0.004552121
31,0.00452653
60,0.0045243986
525,0.004505286
360,0.0044987765
325,0.004497617
348,0.0044927644
401,0.004490769
200,0.0044853166
235,0.0044840253
88,0.004472827
23,0.004472014
533,0.004465981
406,0.004461171
268,0.004455523
266,0.00445356
351,0.004452282
458,0.004427796
64,0.004426717
94,0.004422584
447,0.0044164476
144,0.004415826
262,0.004391983
261,0.0043849563
163,0.0043770955
284,0.004341214
457,0.0043405523
521,0.0043386538
117,0.0043270923
590,0.0043260916
422,0.0043244846
63,0.004322699
203,0.004321035
142,0.0043148906
531,0.0043140184
116,0.0042973836
454,0.004273963
419,0.004272884
95,0.0042601186
201,0.0042597274
553,0.004253273
442,0.004242987
89,0.0042409957
592,0.004239396
263,0.0042392304
124,0.004238294
389,0.0042375447
76,0.0042370916
474,0.0042112814
121,0.004199155
43,0.004197733
237,0.0041968836
505,0.0041840207
129,0.004183977
580,0.004171384
255,0.004169988
310,0.0041659866
384,0.004165983
174,0.0041565704
298,0.0041486816
567,0.004142472
353,0.004128324
275,0.004127187
487,0.004123325
523,0.0041211797
173,0.00410973
549,0.004088262
233,0.0040787854
501,0.004074136
186,0.004073093
175,0.004073021
441,0.0040494264
376,0.004047421
496,0.004034307
191,0.0040259766
197,0.00402069
433,0.004019928
56,0.00398914
530,0.003987768
279,0.0039865654
397,0.0039847624
259,0.0039614514
307,0.0039548646
584,0.003954198
19,0.003936307
252,0.0039360314
66,0.0039326535
539,0.0039307456
446,0.003904874
500,0.0039046216
99,0.0039008155
329,0.0038940401
58,0.0038898096
386,0.003873016
91,0.003865349
273,0.0038554652
171,0.0038475273
229,0.0038304976
54,0.00381132
569,0.0038049454
270,0.0038039223
78,0.0038019367
611,0.0038014387
312,0.0037940338
420,0.0037873134
5,0.0037819077
591,0.0037772283
45,0.0037681
448,0.003755529
18,0.0037550274
139,0.0037545825
160,0.003750701
140,0.00372601
114,0.003712328
276,0.0036840271
49,0.003679178
253,0.0036737288
128,0.0036726443
41,0.003666032
113,0.0036623403
444,0.0036618437
227,0.0036538152
193,0.0036510031
371,0.0036476522
551,0.0036439036
377,0.0036408103
359,0.0036400254
242,0.003632815
517,0.0036313205
610,0.0036296945
526,0.0036238215
404,0.0036179207
4,0.003617218
74,0.0036049853
47,0.0036044084
413,0.0036014908
418,0.0035911475
437,0.0035900185
367,0.0035883437
147,0.0035818312
436,0.0035797083
411,0.0035770698
14,0.0035682465
162,0.0035457995
21,0.0035437178
172,0.00354095
123,0.0035381445
342,0.003534068
565,0.0035104002
40,0.0035017836
578,0.0035004602
481,0.0034999468
243,0.0034996292
204,0.003499264
616,0.0034871304
490,0.0034748744
391,0.0034741536
542,0.0034610424
374,0.0034573474
83,0.00344861
576,0.0034350813
67,0.0034339344
182,0.0034233888
170,0.0034205157
153,0.0034191129
495,0.0034028427
118,0.0033867115
507,0.003371117
194,0.0033669618
355,0.0033637562
264,0.003354697
161,0.0033449456
101,0.0033392573
15,0.003320143
107,0.0033172865
309,0.0033119458
220,0.0033076163
155,0.0032951417
230,0.0032821873
513,0.0032666917
583,0.0032640675
598,0.0032600868
154,0.0032392417
494,0.003238029
473,0.0032250967
219,0.0032232944
222,0.0032074845
22,0.0032044477
527,0.0032007215
408,0.0031961217
336,0.0031866033
105,0.0031533698
57,0.0031435085
221,0.0031367508
208,0.0031221898
506,0.0031156624
277,0.0031088768
535,0.0031012387
282,0.0030928
392,0.0030922273
131,0.0030897853
574,0.0030770747
617,0.0030715812
130,0.003066238
566,0.00305085
290,0.003044432
212,0.0030427626
225,0.0030264794
217,0.0030258566
514,0.00300055
390,0.002988991
141,0.0029706624
599,0.0029544048
453,0.0029450867
7,0.0029313487
127,0.0029177899
381,0.0029150262
85,0.0028954614
556,0.0028368388
303,0.0027770698
13,0.0027513178
97,0.002699674
69,0.0026886812
538,0.0026873508
1,0.002644702
476,0.0024420011
465,0.0023805818
601,0.0023753897
484,0.0022558204
