A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
0.4535009220404299,127.95135889592868,84.43263850210833,1.6565217651377873,10.482247091891836,9.782724765785346,51.446803727860136,1.0801751422633985,1.158883934163766,8.335483110234044,-0.3792316391464926,1.9655031998412544,15.686322780538902,271.8531414545296,1
1.0662039141094248,47.9837970808439,42.04290865933477,1.8516650590660748,15.107666993359995,3.3243098701019167,59.3628968680852,0.938635904440338,0.8393136574507998,-0.5263426370548969,1.0630770964022558,2.133654518752306,134.30234166469688,102.31699894363284,1
1.010816699836378,156.00002697517976,117.04139858372328,2.135543525747741,9.33766223655163,9.1851666813925,97.15093399193287,-0.0317790966407723,-0.0424099276921208,-1.6018146638427089,0.9343356826747572,2.1995190814541226,6.472628946290236,-47.89053036744679,0
1.2641551279532226,146.74192490047977,175.8331906503147,1.9324608727393564,9.310218447682551,4.404971059704404,108.31951475998788,0.9464715610403456,0.9075359719084216,16.63745382829473,0.1804778586204278,2.1255191130282323,-22.202288595584378,240.68917825753965,1
0.9390611699812518,260.9995743231078,160.96056654025523,0.977447059577886,6.50989019825766,3.764421305301424,-28.32261515348683,-0.2005939547774539,0.1363430990621779,1.7972451315471338,-0.3903780552832687,1.8918569473073945,39.58645601599452,-12.274285442867756,0
0.2651681135734933,380.933580598322,67.81619242797333,1.9327108783510152,1.3045976733528013,1.7752750755088322,17.519475967076065,0.0709001307721886,0.1447671617495197,1.1292833783759135,-0.1678667091933262,0.960993690070604,1.4379057389846397,-0.2595911427517094,0
1.3102198753073906,166.11701134781816,153.29859019861888,0.7976865995222541,2.370534408589668,4.4375101571784725,60.15319753472163,1.1172139088594526,0.562248549024854,2.289947524540697,1.3670496187845882,1.0273088445984415,30.31170506198716,14.848225254963443,1
-0.1089417227294665,101.51568017514889,125.74040013943936,1.887746346822098,7.133548130337131,5.735951682094948,54.91309221029625,0.773902236268482,1.0381133143680068,9.954082026722697,1.3084445715734776,1.9007074654023304,22.614381512064654,172.51902976613167,1
0.6549811225280796,71.04926252851293,-15.750671109890265,1.773213096642616,9.54438006660677,3.950322381141196,17.207833256696574,0.8130140045082632,-0.0545816115990547,1.6069670777585996,0.2448593835789455,0.6080702587830364,82.8209461274502,6.77856261017552,1
-0.0386019301082777,187.71050550263743,92.80022441745734,2.013110599990135,2.6367852658901887,0.9012410751312072,8.244220391862811,-0.135254387152557,0.1415139231123161,1.7573761153090923,0.2156881902008073,2.1065183808997747,66.57528167617853,-2.5746360192755944,0
1.2149828314026383,246.14773649050755,162.7391547733099,2.00309199308298,3.6395204773275824,4.482600330329655,26.105625943052395,0.9741506812841754,1.438862722456499,10.406778766806216,0.1850495936188234,1.9910916017430305,-6.557204712209156,185.9664367554664,1
0.6274821826359145,237.34632376265904,180.4323411207467,1.6784042722358028,11.489175046747528,6.411391653583841,34.36456078081435,0.670249401568546,0.4466728381684871,3.5079393008170614,-0.0788114408855431,1.9027626441576289,43.10455170719228,29.35315326245287,1
1.0599482306419628,-1.6075968175059645,-19.96845374556709,2.1658569051951466,7.485311456611007,3.4902756702770965,26.427751028674383,-0.2615400707530344,-0.1974316678871505,1.4261010312937674,0.0972682649340282,3.0741031341915037,86.01166066448624,8.212609027479203,1
0.9301215248643824,113.39871295571336,-72.97177692650574,2.273412398485892,9.264041433511574,5.8787269700343305,6.681840456419053,0.6771890128321456,-0.1037884976216968,1.023028898969886,-0.2508685452715449,1.246129280495531,150.63927784256776,18.37171749867352,0
1.2458162920431672,245.17371395855656,-15.117076047359332,1.7146597842988711,8.981342304780815,2.660669740619598,5.905677548904208,0.0759557963541997,0.7186041032081308,0.9353492843569224,-0.0234469893774885,2.0751940941239506,104.47688869648478,137.04889463307603,0
