train_idx,oe_score
397,0.030936558
426,0.029667811
380,0.029230082
238,0.025172632
446,0.020451987
408,0.020108078
86,0.01933395
265,0.01915351
281,0.018276257
399,0.018261114
337,0.017943757
465,0.01742394
48,0.017296629
362,0.01702904
348,0.016821673
264,0.01652798
245,0.016232302
367,0.01621243
424,0.016144771
306,0.015556119
179,0.015484462
454,0.01543181
260,0.015310348
457,0.014829634
519,0.014488076
110,0.014168211
209,0.014087366
151,0.014085242
304,0.013946242
373,0.0136732375
72,0.013528925
4,0.0134794265
551,0.013435522
452,0.01319753
406,0.013181345
294,0.013027909
135,0.012904263
552,0.012597181
100,0.012545689
244,0.01232574
172,0.012228543
532,0.012203392
378,0.011960829
177,0.01171715
197,0.011436261
389,0.011304535
213,0.011297907
501,0.011108217
411,0.011070029
417,0.010915109
240,0.010849339
531,0.010844889
63,0.010831529
145,0.010773576
331,0.010499004
444,0.010436622
124,0.01039738
2,0.010332128
161,0.010326343
268,0.010267681
394,0.010234055
210,0.0102268
300,0.010175474
392,0.010141324
540,0.010138971
429,0.010092384
301,0.010053056
514,0.009993105
419,0.009891661
333,0.0097758025
69,0.009676266
463,0.009666884
62,0.009589622
123,0.009516136
535,0.0095131975
173,0.00939226
416,0.009363758
20,0.0093407575
356,0.009330275
443,0.009184973
175,0.009125057
494,0.009024191
387,0.008968835
34,0.008944211
385,0.0089221
548,0.0089150835
324,0.008912298
51,0.008861456
242,0.008846838
527,0.008798998
256,0.008748547
499,0.008723184
292,0.008719921
495,0.008712477
263,0.008666373
338,0.008593257
497,0.008532384
131,0.008487082
376,0.00847741
26,0.0084748
275,0.008450468
550,0.008389763
283,0.00833372
191,0.008291342
168,0.008220503
490,0.0082103405
366,0.008208429
94,0.008174594
363,0.008164328
393,0.0081421
287,0.008131101
79,0.008099862
84,0.008087449
403,0.008080555
76,0.008075329
329,0.008055872
127,0.008035888
537,0.008027381
498,0.007976492
479,0.007926085
233,0.007915268
266,0.007784986
409,0.0077804043
99,0.0077634286
374,0.007691052
217,0.0076783
508,0.0076773753
223,0.007664781
49,0.007640175
147,0.0076302285
536,0.0076248734
141,0.007529448
449,0.0074986364
357,0.007498132
193,0.0074924584
159,0.007483097
211,0.0074828
155,0.0074694585
169,0.0074651316
224,0.007424879
68,0.007420874
44,0.0074167177
371,0.0074053397
307,0.007398443
80,0.0073932987
381,0.0073897513
439,0.0073203687
120,0.007290435
415,0.0072743585
400,0.007265838
241,0.0072465464
340,0.007243517
47,0.007224242
70,0.007221531
31,0.00718746
453,0.007174697
502,0.007158504
507,0.0071397703
515,0.00713094
547,0.007097925
334,0.007022066
59,0.006997711
491,0.0069941618
308,0.0069690435
258,0.006954335
377,0.006935916
253,0.0069355373
90,0.0069337394
133,0.006932401
440,0.0068693464
196,0.006855564
111,0.0067974636
353,0.006787686
117,0.0067396946
369,0.0067389365
341,0.0067288294
46,0.006708746
525,0.006667746
66,0.006644316
482,0.00664005
328,0.0066334405
290,0.006627748
78,0.006625637
35,0.0066138012
218,0.0065995282
430,0.0065691085
132,0.006533178
3,0.0065136948
315,0.0065121977
529,0.0064808344
528,0.006470969
234,0.0064602313
288,0.006453799
327,0.0064475546
235,0.0064276624
451,0.006411983
370,0.0064013503
81,0.0063850614
398,0.006369515
447,0.0063672746
126,0.006346477
125,0.0063362024
274,0.006329704
7,0.0063163918
41,0.006310986
64,0.0063097295
96,0.006266367
284,0.0062649143
232,0.0062620174
460,0.006255427
158,0.006252758
152,0.0062365215
459,0.0062336046
372,0.006219112
1,0.0061834115
85,0.0061737676
89,0.0061526666
474,0.0061249738
432,0.006118868
248,0.006118432
386,0.006098512
289,0.006089655
239,0.006081816
349,0.006072155
73,0.0060683503
247,0.0060668034
351,0.006055562
58,0.006054241
10,0.006039361
492,0.0060240906
67,0.0060223625
228,0.0060211727
137,0.006014298
149,0.005983521
436,0.0059692985
312,0.0059640864
545,0.0059480076
231,0.005932072
346,0.0059315898
32,0.005926975
364,0.0059237066
142,0.0059200553
303,0.005908248
350,0.0059057875
138,0.0058911857
396,0.0058870693
246,0.0058605573
144,0.0058555817
295,0.00584336
181,0.0058417358
422,0.0058293687
506,0.005808495
488,0.005805056
8,0.005803862
112,0.005802657
448,0.005799352
5,0.005791352
71,0.005790129
56,0.005786846
54,0.0057823528
107,0.0057588536
388,0.0057502883
546,0.00574789
52,0.0057471786
496,0.0057410877
178,0.005732278
486,0.0057307216
192,0.005720763
83,0.0057122256
257,0.005700083
421,0.0056970757
40,0.0056899576
204,0.005687852
298,0.0056855706
249,0.005683293
500,0.0056648506
150,0.0056605353
383,0.0056579304
481,0.005652563
30,0.005641745
9,0.005639827
206,0.0055820453
379,0.0055613923
255,0.00555355
251,0.005546297
484,0.0055345413
539,0.0055216155
305,0.0055162483
504,0.005515602
466,0.005513714
74,0.0055123055
455,0.00551196
97,0.0055101193
75,0.0055030016
259,0.00548079
36,0.0054795546
16,0.005476617
55,0.005448096
325,0.005447376
360,0.0054385206
202,0.00543624
212,0.0054324907
252,0.005417629
27,0.0054145013
15,0.0053953864
521,0.005391061
236,0.0053884094
425,0.0053826016
106,0.00537624
12,0.0053711454
299,0.005367617
95,0.0053612674
165,0.0053411606
522,0.0053389585
195,0.0053353743
345,0.0053163962
414,0.005314575
467,0.00530587
456,0.0053058644
118,0.005295189
291,0.0052839415
171,0.005278601
60,0.005277242
382,0.0052757757
134,0.0052644615
543,0.0052643376
412,0.0052485606
174,0.005245513
517,0.005245225
201,0.0052120723
243,0.0052117286
23,0.00520279
476,0.0051984857
282,0.0051976065
354,0.005194879
441,0.0051935744
156,0.0051924116
199,0.005177168
91,0.005159577
128,0.0051512374
237,0.005147063
57,0.005141317
423,0.005138445
108,0.005135038
222,0.0051300996
214,0.0051287212
438,0.0051261475
470,0.0051090256
0,0.005103748
510,0.005088527
489,0.0050799353
170,0.00506988
326,0.005059507
203,0.005057047
163,0.005046192
458,0.005040764
14,0.005035953
39,0.0050290218
17,0.005025829
309,0.005023221
189,0.00500723
445,0.0050014374
116,0.0049979766
347,0.0049820053
45,0.0049752016
146,0.004972139
511,0.004957603
136,0.0049348054
29,0.0049287053
313,0.00492421
471,0.0049185683
143,0.004912151
384,0.0049114767
130,0.0049095075
61,0.004900665
361,0.004893404
185,0.004892424
42,0.004884765
22,0.0048799426
25,0.0048755207
475,0.0048653665
420,0.0048653395
225,0.004859135
469,0.0048473277
279,0.004818045
6,0.00481353
401,0.0048082746
293,0.004803223
190,0.004796927
183,0.00479233
160,0.0047865207
272,0.00478076
316,0.0047803717
276,0.004764841
302,0.004753076
538,0.00472398
103,0.0047195717
434,0.004718652
402,0.0047175316
344,0.004717142
208,0.004713329
87,0.0047099986
534,0.004697056
119,0.00469234
526,0.0046787634
542,0.0046729636
297,0.004662283
473,0.0046528494
433,0.004652568
480,0.0046516815
285,0.0046456363
390,0.004645595
395,0.004644666
314,0.0046394425
167,0.004629758
226,0.0046137962
524,0.004611346
359,0.00459285
113,0.0045892783
530,0.004587647
319,0.004586007
462,0.004584822
200,0.00457586
505,0.0045744097
186,0.0045693344
332,0.0045689773
516,0.0045680325
188,0.004567363
115,0.0045584845
375,0.004554449
21,0.0045522586
18,0.0045409836
342,0.0045331474
250,0.0045316727
310,0.0045151412
442,0.0045125866
405,0.0044975067
194,0.004494469
37,0.0044943327
513,0.0044842493
82,0.0044731703
339,0.004459959
461,0.0044589792
140,0.004456722
410,0.004452546
227,0.004450523
162,0.0044504423
323,0.004443699
114,0.004438474
311,0.004430894
509,0.0044051297
468,0.004400063
216,0.004395928
109,0.004391465
19,0.004382457
477,0.00437419
221,0.0043674586
322,0.0043656314
182,0.0043525393
427,0.0043291664
269,0.0043192483
358,0.004314068
205,0.00429934
93,0.0042912825
464,0.0042850054
321,0.0042786556
104,0.004257847
277,0.004253441
296,0.0042529777
404,0.0042448104
187,0.004235804
28,0.004215443
286,0.004214208
483,0.004213644
65,0.004211903
13,0.0042060576
343,0.004202859
330,0.0041875113
418,0.004179695
139,0.0041763247
270,0.0041666287
215,0.004162277
407,0.0041590277
154,0.004151874
431,0.004126784
485,0.0040585585
219,0.0040519494
102,0.0040511023
50,0.0040471577
77,0.004045499
262,0.00403173
391,0.0040269205
368,0.0040217363
220,0.0040182355
92,0.004006062
129,0.004004689
520,0.004001225
267,0.0039836112
88,0.0039648847
24,0.0039478648
320,0.0039446237
413,0.003941661
153,0.003916366
271,0.003903969
450,0.003895702
101,0.0038781746
121,0.0038648143
164,0.0038592715
428,0.003853918
176,0.003841191
166,0.0038110728
335,0.003808945
318,0.0038075857
544,0.0037991947
435,0.0037954675
207,0.00373524
280,0.0037254146
157,0.0037236302
352,0.0037214293
254,0.0037167051
198,0.003714453
43,0.0037126385
38,0.0036992317
98,0.0036901918
472,0.0036880977
533,0.003674807
261,0.0036594018
355,0.0036526273
105,0.0036443537
549,0.0036269266
512,0.003608268
33,0.0036075078
11,0.0035440715
336,0.0035396467
478,0.0035300793
230,0.0035172398
317,0.0035033696
180,0.0034357323
541,0.003424817
518,0.0034076727
53,0.0034071417
493,0.00338695
503,0.0033368212
122,0.0033169119
365,0.0032981313
523,0.0032526327
487,0.0032378242
148,0.003224362
273,0.0031838582
278,0.0031607272
229,0.00309344
437,0.0026977707
184,0.0026096369
