train_idx,oe_score
200,0.04522505
50,0.03684449
130,0.03608373
55,0.035941187
481,0.0355009
478,0.03526833
473,0.03291414
489,0.0317667
509,0.030905662
115,0.029387457
459,0.02817906
328,0.025687017
359,0.025281295
38,0.02516695
63,0.023831064
90,0.023348825
174,0.02327387
272,0.02184665
483,0.021681529
267,0.021518689
340,0.021190232
28,0.021133924
422,0.021025652
295,0.020633547
237,0.020631114
89,0.02020783
291,0.01980621
214,0.019113114
513,0.01899335
441,0.018969964
151,0.018912872
118,0.018693652
36,0.018607518
95,0.018539976
167,0.01797336
382,0.01773518
500,0.017585352
271,0.017553912
68,0.017473817
88,0.017471205
126,0.01740258
4,0.017399015
42,0.017262524
321,0.017194305
364,0.017141309
427,0.016932108
326,0.01685799
380,0.0168278
43,0.016450044
369,0.016413266
124,0.016301809
273,0.01624433
25,0.016159132
266,0.016091606
81,0.016091371
335,0.015884645
11,0.015735725
498,0.015383557
491,0.015182587
257,0.015170231
446,0.01516142
202,0.015141556
261,0.015140101
145,0.015082922
228,0.015080939
162,0.014959661
204,0.014932955
325,0.014833549
198,0.01471137
309,0.014650407
299,0.014604711
0,0.014560068
494,0.014534943
330,0.014490295
414,0.014462437
501,0.014368502
62,0.014246765
400,0.014210818
76,0.01409844
144,0.014097402
474,0.013903099
230,0.013889486
419,0.013774548
350,0.013751092
259,0.013679262
187,0.013613682
429,0.013562767
164,0.013559367
133,0.013441793
101,0.013420983
338,0.013405551
165,0.01338194
7,0.013371773
92,0.013285336
403,0.013268767
84,0.0132287005
18,0.013164251
270,0.013140557
252,0.013118191
323,0.013042697
183,0.013011475
27,0.012953721
87,0.012927338
21,0.012873202
105,0.012845577
129,0.012804713
465,0.012790542
16,0.012758993
436,0.012754978
332,0.012734606
467,0.012669591
222,0.012600464
112,0.012588081
275,0.012565709
487,0.012548362
169,0.012517057
74,0.012505659
122,0.012465049
150,0.0124622835
397,0.012439956
143,0.012384497
297,0.012285651
377,0.012263721
292,0.0122238025
246,0.01217213
190,0.012160209
155,0.012150815
206,0.0121466005
23,0.012068627
428,0.01204732
352,0.011995887
175,0.011985739
248,0.01184453
77,0.011721878
170,0.0117101185
393,0.011658031
490,0.0116104325
439,0.011588818
103,0.011560467
485,0.011507288
431,0.011500564
120,0.011495193
399,0.011404966
407,0.011403174
234,0.011377669
201,0.011366626
160,0.011340687
189,0.011337725
125,0.0112974765
280,0.011288539
378,0.011273396
421,0.011231909
243,0.011201911
137,0.011186147
497,0.011177778
194,0.011175263
308,0.011169576
172,0.011157561
324,0.011138945
13,0.011119275
412,0.011090383
334,0.011028108
148,0.011019475
368,0.011019254
502,0.011018017
110,0.010994012
315,0.010967639
443,0.010963386
226,0.010931848
186,0.010900309
391,0.010900269
366,0.010888509
73,0.010865038
289,0.010858019
462,0.010844602
376,0.010830668
85,0.010819855
163,0.010783237
362,0.010776478
136,0.010761673
434,0.0107323835
343,0.010729185
106,0.010719287
394,0.010677222
131,0.010670173
282,0.010667421
223,0.010636766
168,0.010633534
466,0.010613747
247,0.010582249
128,0.0105715925
213,0.0105436165
221,0.010515594
197,0.01051542
45,0.010500107
283,0.010494929
303,0.010488786
329,0.010458624
173,0.010444542
313,0.010394523
453,0.010380378
276,0.010379352
507,0.0103301555
415,0.010261996
180,0.010257577
401,0.0102419965
171,0.010239829
34,0.010220485
336,0.010168789
432,0.010152526
139,0.010145891
460,0.010145194
26,0.010120781
220,0.010105485
240,0.010089479
470,0.010054004
64,0.01004662
60,0.010038318
451,0.010019064
472,0.010011801
398,0.009998022
209,0.009988634
265,0.009977749
318,0.009972194
83,0.009959919
152,0.009958261
156,0.009951679
29,0.0099418955
82,0.0099267755
19,0.009917039
385,0.009903372
79,0.009901846
216,0.009897744
488,0.009894331
99,0.009870289
113,0.009848583
512,0.009831687
140,0.009822679
482,0.009794023
217,0.009787543
141,0.00977255
224,0.009769186
178,0.009765968
405,0.00973635
469,0.009735337
8,0.009719125
355,0.009711794
306,0.009702906
232,0.0097016245
402,0.009698709
411,0.009697159
212,0.009676206
307,0.009675804
135,0.009670171
426,0.009648367
192,0.009643088
351,0.00963318
305,0.009618791
72,0.009613468
392,0.009604491
281,0.009591071
464,0.009583728
121,0.009577332
231,0.009521689
493,0.009521547
286,0.009517882
69,0.00950825
40,0.009497178
94,0.009478984
316,0.0094238585
117,0.0094117895
149,0.009411209
166,0.009407613
233,0.009392856
510,0.009377043
479,0.009337906
331,0.009327291
463,0.009321715
80,0.009314619
353,0.009310277
264,0.009300754
452,0.009287162
188,0.009286397
404,0.009260945
78,0.009244835
300,0.009232935
301,0.0092313215
506,0.009179889
278,0.009171961
425,0.009169491
449,0.00916155
184,0.00915181
435,0.009142916
181,0.009139427
127,0.009128717
290,0.009126734
109,0.009123503
53,0.009122267
371,0.009090514
61,0.009081674
287,0.009066565
119,0.0090593835
5,0.009052253
442,0.009041289
15,0.009024618
361,0.008994258
396,0.008989648
423,0.008956608
372,0.008954747
476,0.008952883
71,0.008912306
176,0.008883957
345,0.00888348
3,0.008861837
147,0.008860808
12,0.008853933
236,0.00884112
333,0.00883888
107,0.008808473
31,0.008763904
48,0.008761054
210,0.008751127
445,0.008692691
373,0.008645991
196,0.0086415745
195,0.008599609
475,0.008594097
86,0.008593877
458,0.008562919
288,0.008557055
254,0.00855515
437,0.008542331
104,0.008523459
238,0.008512921
456,0.008498479
360,0.008483984
116,0.008470376
14,0.008431037
193,0.008430254
389,0.008402154
455,0.008386443
347,0.008384007
279,0.008371476
450,0.008369375
49,0.008363868
508,0.008351818
375,0.008344726
374,0.008331743
495,0.008330813
102,0.008325237
208,0.008296936
142,0.008238915
317,0.008234224
24,0.008226987
75,0.008191153
191,0.008183899
215,0.00817344
447,0.008169568
268,0.008156143
132,0.008152047
346,0.008148393
138,0.00814309
108,0.008112064
10,0.008088851
219,0.00804696
255,0.00804367
207,0.008020842
277,0.008011545
93,0.00799832
96,0.007964953
182,0.007948555
319,0.0079387
229,0.007912601
239,0.007912139
484,0.007910402
511,0.007910104
379,0.007903041
440,0.007899878
46,0.007836849
408,0.007834695
344,0.00782143
250,0.007814108
56,0.0077767572
457,0.0077665416
499,0.0077466024
284,0.0077181365
51,0.007714596
471,0.007712235
199,0.0076815137
342,0.0076163034
444,0.0076056803
349,0.007594662
468,0.007584234
274,0.007581961
327,0.007578217
358,0.007574886
388,0.0075715175
241,0.0075499536
225,0.007526573
381,0.0075118965
448,0.007490026
111,0.007489962
245,0.0074836873
420,0.0074791275
417,0.0074529676
384,0.0074450527
293,0.007438205
70,0.007430708
486,0.007417446
480,0.007396322
58,0.007391776
114,0.007359479
244,0.0073514264
314,0.007303018
211,0.007288131
311,0.007277793
433,0.0072447774
2,0.007228409
157,0.007220258
9,0.007218794
365,0.0071523604
409,0.007129066
424,0.0071278764
341,0.007098374
320,0.0070956666
249,0.007077443
52,0.007071356
322,0.007056014
35,0.0070555788
505,0.007053291
54,0.007051733
41,0.007043176
269,0.007026259
6,0.007002856
256,0.0069966572
57,0.0069786566
296,0.0069462596
146,0.006913011
65,0.006872241
430,0.0068581714
294,0.0068552475
356,0.0068498286
59,0.006841602
30,0.0068258857
97,0.0068151797
406,0.006806754
310,0.0067908773
413,0.0067750737
185,0.006770489
227,0.0067613563
218,0.006737925
98,0.0067199455
263,0.006703844
161,0.006695104
251,0.006672511
179,0.0066569704
410,0.006656265
258,0.0066276686
302,0.0066196397
416,0.006609643
354,0.006604812
363,0.006588019
348,0.006566932
253,0.006544863
242,0.0065401653
504,0.0065346365
298,0.0065227104
492,0.006509581
100,0.0065071387
91,0.0065042665
262,0.0065022726
33,0.0065014996
496,0.006472448
205,0.006467052
383,0.006466018
32,0.0064536775
37,0.006450286
285,0.0064059184
386,0.0063917264
20,0.006374226
370,0.0063566603
312,0.006355908
235,0.0062712524
395,0.006244624
454,0.0062084575
339,0.006201652
418,0.0061856904
503,0.0061423182
390,0.0061111925
304,0.0060714544
337,0.0060630124
159,0.0060299174
203,0.0060256114
438,0.0059056072
1,0.0058813207
260,0.0058536404
154,0.005821703
153,0.0058017485
477,0.005660345
44,0.0056563844
158,0.0056365184
387,0.0055327616
177,0.0055246474
461,0.0055062273
134,0.005407934
123,0.005301811
367,0.005036871
357,0.004891205
66,0.004805954
67,0.004505086
17,0.004491045
39,0.004387324
22,0.0042479597
47,0.003902121
