train_idx,oe_score
540,0.04531673
301,0.043818902
33,0.042118385
493,0.0383938
492,0.037959337
532,0.03729589
611,0.03687761
475,0.03635528
331,0.03629843
100,0.03599149
245,0.035931133
43,0.03576022
20,0.035573564
412,0.035080973
512,0.03505094
247,0.03500266
158,0.034916107
231,0.034910508
185,0.034809522
101,0.03478887
76,0.034667164
39,0.034450535
497,0.03392391
106,0.033791617
595,0.03361189
400,0.03357048
202,0.033410035
199,0.03337498
459,0.033325862
251,0.033300158
94,0.03328837
250,0.033236682
174,0.033225134
309,0.03314095
345,0.0331331
486,0.032973453
54,0.032965295
564,0.032947812
83,0.032903306
581,0.03289954
429,0.032841038
262,0.032827362
323,0.03276565
210,0.03275486
471,0.032713454
77,0.03265978
533,0.03262701
298,0.032622863
32,0.032616656
114,0.032606132
263,0.032574724
572,0.032544844
454,0.032516148
423,0.032511983
377,0.03250677
270,0.032496054
224,0.03247888
40,0.03247308
305,0.032441445
353,0.032431696
138,0.03242463
367,0.03241663
620,0.03239323
407,0.032367922
534,0.032363236
416,0.032359198
378,0.032355867
110,0.03235395
145,0.032330487
208,0.032301303
65,0.03227204
553,0.032270387
491,0.032245174
615,0.032242436
517,0.032241017
45,0.032236792
462,0.03223584
52,0.032234173
420,0.032228224
38,0.032218553
272,0.032208186
164,0.032203484
487,0.03220254
385,0.032185514
603,0.032146286
13,0.032107987
102,0.03209839
579,0.03208177
406,0.032079995
235,0.032064177
383,0.03205911
154,0.03203605
539,0.032019176
382,0.032017063
159,0.031989653
214,0.031964626
136,0.03196217
130,0.03195291
98,0.03195124
516,0.03194345
447,0.031932592
8,0.03191512
547,0.031901535
602,0.031881873
350,0.031877086
26,0.03186172
74,0.031855382
260,0.031839937
168,0.031825997
215,0.03181829
193,0.03181476
205,0.03179449
328,0.031792305
124,0.031791944
481,0.031759545
500,0.0317559
85,0.031741023
528,0.0317065
326,0.03169602
21,0.031666946
12,0.031665873
67,0.031657763
148,0.03164517
465,0.031641077
444,0.031624667
614,0.031619873
70,0.031614643
194,0.031604912
69,0.03159705
329,0.03154687
373,0.031544995
104,0.031528827
348,0.031526253
11,0.03152359
585,0.03150737
470,0.031503048
177,0.031491958
291,0.03146888
488,0.03146882
612,0.03146142
173,0.03143523
370,0.0314344
574,0.0314338
29,0.03142884
184,0.03142836
140,0.031423327
409,0.031422853
269,0.031418823
379,0.031406127
380,0.031393934
387,0.031386197
414,0.03137997
152,0.031376783
170,0.0313663
441,0.031357896
271,0.031355202
280,0.031349324
362,0.031341575
386,0.031341195
588,0.031335063
333,0.03132093
275,0.03131885
71,0.03131561
529,0.031312957
530,0.031284593
253,0.031281747
294,0.031275723
91,0.031272184
580,0.03127147
619,0.031242864
163,0.031235125
506,0.031228947
156,0.031217733
84,0.031211874
90,0.03120449
591,0.031203423
578,0.031200575
451,0.03120005
568,0.031199915
295,0.03118902
479,0.031186812
125,0.03118053
200,0.031168973
53,0.031167721
419,0.031164877
567,0.031163866
121,0.031162068
466,0.031154532
467,0.03115135
513,0.031148005
286,0.031147687
105,0.031146482
600,0.031144647
436,0.03113551
418,0.031117415
485,0.0311032
566,0.031102503
230,0.031101828
209,0.031100253
223,0.031099258
556,0.03109829
181,0.031095158
276,0.031076994
405,0.03107638
133,0.031066341
504,0.031059023
112,0.0310563
249,0.03104919
341,0.031046031
287,0.031044424
384,0.03103946
278,0.031037234
221,0.031036522
161,0.031028803
28,0.031018019
562,0.031012535
369,0.031007532
62,0.030986616
36,0.030982902
508,0.03098266
536,0.030981334
598,0.030978676
119,0.030978385
320,0.0309755
499,0.030971354
297,0.030962046
292,0.030948954
340,0.030947585
25,0.030947298
95,0.03094145
4,0.030940622
505,0.030940318
415,0.030934189
191,0.030932467
374,0.030928522
521,0.03092282
22,0.03091992
259,0.030905949
299,0.030892365
344,0.030886691
426,0.03087325
594,0.030871395
310,0.030863382
217,0.03085379
336,0.030852884
318,0.03084436
282,0.030838389
314,0.030838061
511,0.030837936
218,0.030835086
108,0.030829761
240,0.030811148
313,0.030806594
190,0.030796424
188,0.030792257
264,0.030791914
257,0.030782163
10,0.03077598
357,0.030772876
597,0.030770762
255,0.030750886
303,0.030734304
274,0.030731287
609,0.03072589
61,0.03072029
560,0.030718315
525,0.030708576
351,0.030697342
172,0.030696092
93,0.030694166
401,0.03068968
438,0.030684507
537,0.030680176
120,0.030671928
494,0.030665338
410,0.030650131
15,0.030645791
116,0.03063309
582,0.030632136
551,0.030611128
1,0.030611074
498,0.030605393
123,0.030604774
501,0.030602386
575,0.030594923
48,0.030593751
30,0.030589407
440,0.030588472
335,0.030587746
569,0.030586775
16,0.030583223
484,0.03058276
78,0.030568652
96,0.030565131
352,0.030538348
590,0.03052992
41,0.030527066
360,0.03051141
608,0.030508187
79,0.030502792
109,0.030501483
137,0.030496007
141,0.030493485
592,0.030482195
321,0.030481052
150,0.030474711
388,0.030472286
220,0.030469
503,0.030467493
510,0.030466394
211,0.03046637
604,0.030466259
527,0.030460648
232,0.030456899
606,0.030440586
482,0.030431198
115,0.03042409
390,0.030411752
165,0.030407954
155,0.030406848
354,0.030402442
347,0.030402167
306,0.030396668
290,0.03039329
421,0.030382343
308,0.030373234
453,0.030371051
322,0.030366207
134,0.030356228
50,0.03035385
616,0.030347126
381,0.030345077
7,0.030342579
518,0.030336594
455,0.030336566
302,0.030335879
422,0.03032446
457,0.030322254
37,0.03032071
27,0.030315395
392,0.030314757
118,0.03031437
197,0.030301487
565,0.030281726
589,0.030276485
391,0.0302733
489,0.030256458
225,0.03023925
477,0.03023435
153,0.03022735
555,0.030214924
183,0.030212253
162,0.030202162
450,0.03020152
495,0.030201519
222,0.03019136
157,0.03017958
182,0.030178845
593,0.030177746
55,0.0301755
219,0.030166877
147,0.030164327
213,0.03016212
246,0.030141482
92,0.03013861
23,0.03013174
442,0.030130774
399,0.030125186
368,0.030124526
167,0.03012198
554,0.030120818
397,0.030120242
366,0.030117314
557,0.030115044
139,0.030101264
9,0.030101161
432,0.03008374
283,0.030081168
180,0.030077966
238,0.03006845
469,0.030060526
507,0.030059867
103,0.030058732
6,0.03005723
176,0.030048298
358,0.030044919
544,0.030041767
234,0.030039504
448,0.030036042
452,0.030034482
586,0.030030644
372,0.030030534
570,0.030027943
535,0.030026853
411,0.030006154
72,0.030005092
538,0.030003944
599,0.030002352
127,0.03000086
3,0.029998548
427,0.029974606
424,0.02997286
464,0.029956244
524,0.029942453
128,0.029937781
311,0.029932458
522,0.029929845
325,0.029922163
266,0.029920073
273,0.029905
327,0.0299026
75,0.029900827
44,0.02990047
543,0.02989168
563,0.02988494
261,0.029883005
203,0.02985313
490,0.029838977
34,0.029838093
408,0.029835902
376,0.029831845
520,0.02982841
478,0.029824264
549,0.029808937
288,0.029797623
519,0.029785475
402,0.029783763
395,0.02977349
394,0.029770596
398,0.029757189
430,0.029756218
428,0.029747486
149,0.029729236
456,0.029728388
171,0.029721616
531,0.029715551
207,0.029713513
47,0.029710894
610,0.029706607
542,0.029686783
526,0.029686261
42,0.029682083
216,0.029681258
468,0.029672323
413,0.029670898
307,0.029669043
81,0.029643366
472,0.029642392
24,0.029634507
431,0.029626232
204,0.029623989
277,0.029614994
192,0.029608577
577,0.029601756
248,0.029598761
135,0.029597271
473,0.02958648
334,0.029571582
618,0.02956957
435,0.029568547
212,0.029554972
571,0.029539192
617,0.029538918
31,0.029538264
425,0.02952987
227,0.029529676
160,0.0295205
304,0.029516127
284,0.029516026
371,0.02948283
587,0.029460847
476,0.029456982
296,0.029453909
446,0.029441986
445,0.029435033
316,0.029435003
186,0.029432604
355,0.029427812
0,0.029426267
561,0.029421786
364,0.029417338
285,0.029410241
60,0.029401993
559,0.029394304
523,0.029391386
281,0.029390173
117,0.029389147
14,0.029382996
434,0.029374516
187,0.029352471
461,0.029350163
126,0.0293407
509,0.029336262
80,0.029321522
342,0.02931674
583,0.029308962
46,0.029308748
143,0.029305562
99,0.029285064
514,0.029263852
178,0.029261693
317,0.029261077
63,0.029260434
254,0.029252589
576,0.029250104
195,0.029246485
97,0.029240632
460,0.029239958
86,0.029232765
236,0.029218035
113,0.0292131
279,0.029211057
474,0.029195568
146,0.029169124
242,0.02916787
129,0.029166868
88,0.029157162
256,0.029156698
545,0.029121654
59,0.029109057
198,0.029094184
237,0.029090177
5,0.02908158
433,0.02907178
315,0.029056618
338,0.02905463
58,0.029052747
480,0.029024087
439,0.029020624
601,0.029018976
300,0.029018354
206,0.029010385
49,0.028990448
541,0.028984398
196,0.028975034
166,0.028962595
244,0.02894268
363,0.028915092
241,0.0289142
87,0.028909344
201,0.028907219
132,0.028896092
596,0.028883724
330,0.028872931
496,0.028865656
228,0.028858343
458,0.02885408
332,0.02885008
349,0.028838024
267,0.028819
111,0.02881247
550,0.028809117
403,0.02880595
515,0.02880181
289,0.02879252
375,0.028785827
404,0.02878036
18,0.028760696
552,0.028756822
389,0.028739003
175,0.028734248
361,0.028730692
607,0.028692767
449,0.028681222
417,0.02867564
337,0.028658304
189,0.028652187
142,0.02864379
64,0.028641144
483,0.028633382
89,0.028611515
319,0.028608605
226,0.028582614
312,0.028581697
396,0.028553972
56,0.02854527
365,0.028536458
393,0.028521687
548,0.028519662
51,0.028504213
35,0.028476635
339,0.028472148
356,0.028462628
131,0.02843427
73,0.028426053
324,0.02841965
239,0.028415894
82,0.028315324
463,0.028312307
144,0.028284859
359,0.028262826
252,0.028257996
437,0.028233618
151,0.028232412
265,0.028229361
243,0.028197879
613,0.028146118
57,0.0281172
443,0.028110381
233,0.028085338
584,0.028085157
107,0.028043052
19,0.028041
502,0.02803013
573,0.028008377
169,0.02800371
17,0.027984658
229,0.027937496
268,0.027912907
558,0.02786547
605,0.02782235
2,0.027817052
546,0.02775155
343,0.027666513
346,0.027553095
179,0.027373452
122,0.027214495
66,0.027093852
68,0.026996091
258,0.026827851
293,0.02679719
